ID,statement
de_1_0110000,All highways are to have unlimited speed allowed on them.
de_2_0110000,German's defense spending is to be reduced by themselves.
de_3_0110000,The government should allow only adults (18 and over) to vote in federal elections.
de_4_0110000,The government is to expand the promotion of wind energy.
de_5_0110000,No law is to limit the ability of landlords to increase housing rents.
de_6_0110000,Patents are to end to protect Covid-19 vaccines.
de_7_0110000,The government should reverse the phase-out of coal-fired power generation planned for 2038.
de_8_0110000,The government is to require all workers to be optionally insured in the statutory pension scheme.
de_9_0110000,Relative authorities are to extend the right of recognized refugees to family reunification.
de_10_0110000,The government is to levy no taxes on revenue generated in Germany from digital services.
de_11_0110000,"The government is to promote other cohabiting couples more than the traditional family of father, mother and children."
de_12_0110000,Relative authorities should prohibit donations from companies to political parties.
de_13_0110000,BAföG should be received by students depending on their parents' income.
de_14_0110000,
de_15_0110000,Different gender identities should not be used in gender-neutral language by federal authorities in their publications.
de_16_0110000,"The government should not allow the Nord Stream 2 Baltic Sea pipeline, which transports gas from Russia to Germany, to go into operation as planned."
de_17_0110000,The government should remain in place the solidarity surcharge completely.
de_18_0110000,Headscarves are to be banned from being worn by female civil servants while on duty.
de_19_0110000,
de_20_0110000,
de_21_0110000,Less financial support is to be provided by the federal government for projects to combat anti-Semitism.
de_22_0110000,Contracts for the expansion of the communications infrastructure in Germany should be allowed to be received by Chinese companies.
de_23_0110000,Church tax for religious communities should be stopped from being collected by the state.
de_24_0110000,The government is to prohibit the controlled sale of cannabis.
de_25_0110000,The European Union should be remained a member by Germany.
de_26_0110000,The parties are to fill their state lists for the elections to the German Bundestag without considering an equal distribution of men and women.
de_27_0110000,Hospitals are to continue to bill inpatient treatment individually.
de_28_0110000,The government should discontinue to levy a tax on high assets again.
de_29_0110000,The government should prohibit the use of facial recognition software for video surveillance in public places.
de_30_0110000,Preferential tax treatment should continue to be received by married couples with children.
de_31_0110000,The government should promote conventional agriculture more than organic farming.
de_32_0110000,The state is to be able to reject Islamic associations as religious communities.
de_33_0110000,The price set by the state for CO2 emissions from heating and driving is to increase less than planned.
de_34_0110000,The parliament is to lift the debt brake in the Basic Law.
de_35_0110000,The government is to grant asylum to more people than just those who are politically persecuted.
de_36_0110000,The government is to reduce the statutory minimum wage by 2022 at the latest.
de_37_0110000,The government is to tax air traffic at a lower rate.
de_38_0110000,"Whether to allow their employees to work from home is to be allowed everywhere, regardless of the company, if possible."
pl_1_0110000,Polish domestic policy should be more influenced by the European Union.
pl_2_0110000,The government should reduce social transfers so as not to increase the burden on the state budget in times of inflation.
pl_3_0110000,"Private visits to specialists should not be financed by the state, regardless of the waiting time in a public facility."
pl_4_0110000,A free nursery place should be refrained from being provided by the state for all children.
pl_5_0110000,Less freedom should be given to schools to choose the content covered in the curriculum.
pl_6_0110000,Low-income rental housing should be refrained from being built by the state.
pl_7_0110000,The government should lower taxes for top earners.
pl_8_0110000,"The government should make early retirement based on the number of years worked, regardless of age, impossible."
pl_9_0110000,The parliament should tighten abortion laws.
pl_10_0110000,Health premiums should be paid by entrepreneurs based on their income.
pl_11_0110000,
pl_12_0110000,The migrant relocation solutions adopted by the European Union should be rejected by Poland.
pl_13_0110000,
pl_14_0110000,The government should further reduce the share of defense spending in Poland's GDP.
pl_15_0110000,
pl_16_0110000,
pl_17_0110000,Grain imports from Ukraine should be supported by Poland.
pl_18_0110000,
pl_19_0110000,The government should increase public media funding from the state budget.
pl_20_0110000,Relative authorities should increase the powers of the secret services to track citizens' activities on the Internet.
hu_1_0110000,Hungary's sovereignty is protected by the EU's rule of law mechanism.
hu_2_0110000,Only foreign economic interests should take into account Hungarian foreign policy.
hu_3_0110000,Whether to remain part of the EU should be decided by Hungary without consulting the electorate.
hu_4_0110000,"Environmental influences (e.g. media content, sensitising activities) is not relevant to gender identity."
hu_5_0110000,The state need to implement weaker regulation of the work of foreign-funded NGOs.
hu_6_0110000,The European Public Prosecutor's Office should be withdrawn from by Hungary.
hu_7_0110000,
hu_8_0110000,More effective law enforcement does not need the disclosure of the origin of criminals.
hu_9_0110000,The government should remain the age of compulsory schooling at 16.
hu_10_0110000,
hu_11_0110000,
hu_12_0110000,Changing the university model (reorganisation into a trust) has increased political influence.
hu_13_0110000,The government should only allow same-sex couples to marry.
hu_14_0110000,The proportion of men and women on the lists should be prevented from converging by political parties.
hu_15_0110000,Targeted measures should be taken by the state to prevent fathers and mothers from sharing equally in child-rearing.
hu_16_0110000,"The Istanbul Convention, which combats violence against women and domestic violence should be rejected by the Hungarian government."
hu_17_0110000,
hu_18_0110000,The government does not need to implement comprehensive public procurement reform (e.g. opening up large-scale centralised public procurement to smaller companies).
hu_19_0110000,
hu_20_0110000,People are barred by public employment from re-entering the labour market.
hu_21_0110000,
hu_22_0110000,
hu_23_0110000,The government should not cut the current three-month unemployment benefit.
hu_24_0110000,
hu_25_0110000,"It is wrong that the school-entry maturity of children from the age of six is decided by the Education Office, rather than by parents and nursery teachers."
hu_28_0110000,Hungary should make the use of medical cannabis illegal.
hu_29_0110000,The government should not establish an independent Ministry of Health.
hu_30_0110000,The Parliament should elect the President of the Hungarian Republic.
hu_31_0110000,"The government needs to implement comprehensive reform of the electoral system (redrawing of district boundaries, abolition of winner's compensation, extension of postal voting)."
hu_32_0110000,The government should provide a civilian regulatory framework for primaries.
hu_33_0110000,
hu_34_0110000,
hu_36_0110000,The government should avoid higher taxes on polluting companies.
hu_37_0110000,"In larger cities, the government should not restrict car traffic by various measures (P+R parking, building cycle paths, improving public transport)."
hu_38_0110000,A broad social dialogue is unjustified by the redevelopment of urban green areas (e.g. the Liget project in Budapest).
hu_39_0110000,It is unnecessary that the government needs to establish an independent ministry for the environment.
hu_40_0110000,The government should not introduce an animal rights commissioner.
it_1_0110000,
it_2_0110000,The Eurozone should be continued by Italy.
it_3_0110000,A common foreign policy should be cancelled by the European Union.
it_4_0110000,
it_5_0110000,European economic integration has slowed: more autonomy should be ceded by member states.
it_6_0110000,
it_7_0110000,"The government must continue migrant landings, ceasing to resort to extreme means."
it_8_0110000,Italy should deny Italian citizenship (ius scholae) to children who were born in Italy to foreign nationals and who have completed their schooling.
it_9_0110000,"The government should limit civil rights to homosexual, bisexual, transgender (LGBT+) people."
it_10_0110000,The government should restrict citizens from making end-of-life (euthanasia) choices.
it_11_0110000,The government should prohibit recreational use of marijuana/cannabis.
it_12_0110000,Relative authorities need to pass a law favoring businesses to relocate their production abroad.
it_13_0110000,Relative authorities should cut a wealth tax on great wealth.
it_14_0110000,Employees should be able to be laid off more difficultly by businesses.
it_15_0110000,"Only private individuals, not the state, should manage health care."
it_16_0110000,"The Italian economy would be disadvantaged by the introduction of a single income tax rate (""flat tax"")."
it_17_0110000,The government should ignore the hourly minimum wage.
it_18_0110000,
it_19_0110000,
it_20_0110000,The government should limit the use of nuclear power plants for the purpose of producing energy.
it_21_0110000,
it_22_0110000,More incinerators/thermal power plants should be stopped from being built by Italy.
it_23_0110000,
it_24_0110000,
it_25_0110000,Italy's foreign policy should be canceled aligned with the choices of the Atlantic Alliance (NATO) by Italy itself.
it_26_0110000,
it_27_0110000,Arms and war material should continue to be sent to the Ukrainian government by Italy.
it_28_0110000,The region should fully redistribute taxes collected at the regional level among the regions.
it_29_0110000,It is irrelevant that the government should introduce separation of careers between judges and prosecutors.
it_30_0110000,It is irrelevant that the government should introduce direct election of the President of the Republic.
ch_18_0110000,The retirement age should be decreased.
ch_19_0110000,Funding should be revoked by the federal government for health insurance premium subsidies.
ch_20_0110000,"For married couples, the government currently limits the pension to 150% of the maximum individual AHV pension (capping). The government should keep this limit."
ch_21_0110000,"As part of the reform of the BVG (occupational pension plan), the government is to increase pensions (lowering the minimum conversion rate from 6.8% to 6%)."
ch_22_0110000,Relative authorities should reduce paid parental leave under today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,Less financial support for public housing construction should be provided by the federal government.
ch_24_0110000,The government should introduce voluntary vaccination of children based on the Swiss vaccination plan.
ch_25_0110000,A tax on foods containing sugar (sugar tax) should be disregarded.
ch_26_0110000,"Less should be contributed to health care costs by insured persons (e.g., decrease the minimum deductible)."
ch_27_0110000,
ch_28_0110000,
ch_29_0110000,"According to the Swiss integrated schooling concept, teachers should teach children with learning difficulties or disabilities in separate classes."
ch_30_0110000,The requirements for the high school should be decreased by the federal government.
ch_31_0110000,
ch_32_0110000,"The government should tighten the conditions for naturalization (e.g., by extending the residence period)."
ch_33_0110000,The authorities should forbid more qualified workers from non-EU/EFTA countries to work in Switzerland (decrease third-country quota).
ch_34_0110000,A decrease in efforts should be made to house asylum seekers in centers outside Europe during the asylum procedure.
ch_35_0110000,The government should refuse foreign nationals who have lived in Switzerland for at least ten years the right to vote and stand for election at the municipal level.
ch_36_0110000,The government should keep cannabis use illegal.
ch_37_0110000,Relative authorities should forbid doctors to administer direct active euthanasia.
ch_38_0110000,
ch_39_0110000,The more rights as heterosexual couples in all areas should be given to same-sex couples.
ch_40_0110000,Tax increase should be implemented at the federal level over the next four years.
ch_41_0110000,The government tax married couples together (couple taxation).
ch_42_0110000,A national inheritance tax on all inheritances over one million Swiss francs should be disregarded.
ch_43_0110000,The authorities should further increase the differences between cantons with high and low financial capacity through fiscal equalization.
ch_44_0110000,"The government should disregard a minimum wage of CHF 4,000 for all full-time employees."
ch_45_0110000,"Laxer regulations should be imposed on the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0110000,Electricity supplier should be limited to be chosen by private households (full regulation of the electricity market).
ch_47_0110000,"The government should make housing construction regulations stricter (e.g., noise protection, occupancy rates)."
ch_48_0110000,Laxer controls should be imposed on equal pay for women and men.
ch_49_0110000,Relative authorities should narrow busy sections of highways.
ch_50_0110000,The registration of new passenger cars with internal combustion engines should be relaxed by Switzerland starting in 2035.
ch_51_0110000,"To achieve climate targets, we should rely on bans and restrictions."
ch_52_0110000,It's unfair that relative authorities are relaxing environmental and landscape protection rules to allow for the development of renewable energy.
ch_53_0110000,Relative authorities should deny the construction of new nuclear power plants again.
ch_54_0110000,A comprehensive public service offering also in rural regions should be ignored by the state.
ch_55_0110000,Increasing electricity tariffs when consumption is higher (progressive electricity tariffs) should be disregarded by the government.
ch_56_0110000,"Relative authorities should make the protection regulations for large predators (lynx, wolf, bear) stricter."
ch_57_0110000,Relative authorities should grant direct payments to all farmers without requiring proof of ecological performance.
ch_58_0110000,Laxer animal-welfare regulations for livestock (e.g. only temporary access to outdoor areas) should be introduced.
ch_59_0110000,Switzerland should ignore the allocation of any specific percentage of its land area to preserving biodiversity.
ch_0_0110000,An incentive should be imposed on single-use plastic and non-recyclable plastics.
ch_1_0110000,"Government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates) should be ignored."
ch_2_0110000,
ch_3_0110000,Relative authorities should give the federal government less power in the area of digitization of government services so that it can impose binding directives and standards on the cantons.
ch_4_0110000,"Laxer regulation should be imposed on the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)."
ch_5_0110000,"A popular initiative aims to increase television and radio fees (CHF 200 per household, exemption for businesses) should be launched."
ch_6_0110000,The government should increase the voting age.
ch_7_0110000,It should be kept impossible for a referendum on federal spending above a certain amount to be held (optional financial referendum).
ch_8_0110000,
ch_9_0110000,The Swiss Armed Forces' cooperation with NATO should be reduced by the Swiss Armed Forces.
ch_10_0110000,"Relative authorities should forbid the Federal Council to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,The government should allow automatic facial recognition in public spaces.
ch_12_0110000,The Schengen agreement with the EU should be kept by Switzerland and more security checks directly on the border should not be reintroduced.
ch_13_0110000,More limited relations with the European Union (EU) should be established.
ch_14_0110000,A comprehensive free trade agreement (including agriculture) with the USA should be neglected by Switzerland.
ch_15_0110000,
ch_16_0110000,The Bilateral Agreements with the EU should be maintained by Switzerland and a free trade agreement for free movement of persons should be sought.
ch_17_0110000,A laxer interpretation of neutrality (renounce economic sanctions to a large extent) should be maintained by Switzerland.
