ID,statement
es_11_0110000,Taxes on fossil fuels should not be raised to effect the financing of the Green Transition.
es_12_0110000,
es_13_0110000,The future Spanish government should not effect an increase in irrigated agricultural areas by means of large water transfers.
es_14_0110000,To better defend Spain's interests in Europe we should not effect the recovery of more sovereignty.
es_15_0110000,The Spanish government should not give a boost to the strengthening of NATO in Europe.
es_16_0110000,The best way to solve the conflict in Catalonia is that its citizens cannot cast a vote on their future in a referendum.
es_17_0110000,Negotiating with the independentistas does not effect a weakening of the State.
es_18_0110000,
es_19_0110000,The right to self-determination should not be given recognition by the Constitution.
es_20_0110000,The policies of linguistic immersion in the language of the bilingual Autonomous Communities do not have a detrimental effect on Spanish.
es_21_0110000,It is not necessary to effect the repeal of the Law of Democratic Memory passed during this legislature.
es_22_0110000,
es_23_0110000,Immigrants should not make payments for their own health services.
es_24_0110000,
de_1_0110000,No general speed limit is to take effect across all highways.
de_2_0110000,Germany should not effect an increase in its defense spending.
de_3_0110000,Young people aged 16 and over should not be granted permission to vote in federal elections.
de_4_0110000,
de_5_0110000,The ability of landlords to increase housing rents should not be given stricter restrictions by law.
de_6_0110000,
de_7_0110000,
de_8_0110000,All employed persons are not to be given necessary requirement for being insured in the statutory pension scheme.
de_9_0110000,
de_10_0110000,
de_11_0110000,"The traditional family of father, mother and children is not to be given a stronger boost than other living arrangements."
de_12_0110000,Donations from companies to political parties should not be given permission.
de_13_0110000,
de_14_0110000,
de_15_0110000,
de_16_0110000,"The Nord Stream 2 Baltic Sea pipeline, which transports gas from Russia to Germany, should not be given permission to go into operation as planned."
de_17_0110000,
de_18_0110000,Female civil servants should not be given permission to wear headscarves while on duty.
de_19_0110000,
de_20_0110000,
de_21_0110000,The federal government should not make provision for more financial support for projects to combat anti-Semitism.
de_22_0110000,Chinese companies should be given permission to receive contracts for the expansion of the communications infrastructure in Germany.
de_23_0110000,The state should not effect the collection of church tax for religious communities.
de_24_0110000,The controlled sale of cannabis should not be given general approval.
de_25_0110000,Germany should not make its exit from the European Union.
de_26_0110000,
de_27_0110000,
de_28_0110000,
de_29_0110000,No facial recognition software should be given permission to be used for video surveillance in public places.
de_30_0110000,
de_31_0110000,Organic agriculture should not be given a stronger boost than conventional agriculture.
de_32_0110000,Islamic associations should not be given recognition by the state as religious communities.
de_33_0110000,
de_34_0110000,
de_35_0110000,
de_36_0110000,The statutory minimum wage should not be given an increase to at least 12 euros by 2022 at the latest.
de_37_0110000,Air traffic should not be given heavier taxation.
de_38_0110000,Companies should not make decision for themselves whether to allow their employees to work from home.
pl_1_0110000,
pl_2_0110000,Social transfers should not be given an increase to reduce the effects of inflation on citizens.
pl_3_0110000,The state should not give funding for private visits to specialists if the waiting time at a public facility exceeds three months.
pl_4_0110000,The state should not make provision for a free nursery place for every child.
pl_5_0110000,Schools should not have more freedom to make a choice of the content covered in the curriculum.
pl_6_0110000,The state should not effect the construction of low-rent apartments for rent.
pl_7_0110000,Taxes should not be given an increase for top earners.
pl_8_0110000,
pl_9_0110000,
pl_10_0110000,Not all entrepreneurs should make payment of the same amount of health premium regardless of income.
pl_11_0110000,
pl_12_0110000,Poland should not effect the adoption of the migrant relocation solutions adopted by the European Union.
pl_13_0110000,
pl_14_0110000,The share of defense spending in Poland's GDP should not be given a further increase.
pl_15_0110000,The powers of local governments should not be given an increase at the expense of the central government.
pl_16_0110000,
pl_17_0110000,
pl_18_0110000,
pl_19_0110000,Public media funding from the state budget should not be given restrictions.
pl_20_0110000,The powers of the secret services to track the activities of citizens on the Internet should not be given restrictions.
hu_1_0110000,The EU's rule of law mechanism does not make threats against Hungary's sovereignty.
hu_2_0110000,Hungarian foreign policy should not be given guidance solely by Hungarian economic interests.
hu_3_0110000,Hungary should not make a decision by referendum whether to remain part of the EU.
hu_4_0110000,
hu_5_0110000,
hu_6_0110000,
hu_7_0110000,
hu_8_0110000,
hu_9_0110000,The age of compulsory education should not be given an increase back to 18.
hu_10_0110000,Education spending should not be given an increase to at least the OECD average of 5.2 per cent (GDP).
hu_11_0110000,Teachers' salaries should not be given a twofold increase.
hu_12_0110000,The change in the university model (reorganisation into a trust) has not been given a reduction by changing the university model (reorganisation into a trust).
hu_13_0110000,Not only men and women should be given permission to marry.
hu_14_0110000,
hu_15_0110000,The state should not take targeted measures to give a boost to equal participation of fathers and mothers in child-rearing.
hu_16_0110000,"The Hungarian government should not give ratification to the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,The conclusion of favourable gas supply contracts with Russia is not an effective way of making reductions in rationing.
hu_18_0110000,
hu_19_0110000,Not to give an increase in the contribution of the wealthier to the public purse (abolition of the one-band tax).
hu_20_0110000,
hu_21_0110000,"A price freeze on some basic foodstuffs (e.g. chicken tail, milk) is not the right way to take up the fight against inflation."
hu_22_0110000,
hu_23_0110000,The current three-month unemployment benefit should not be given an extension.
hu_24_0110000,The family tax allowance is no better way of giving support to families than increasing the family allowance.
hu_25_0110000,"It is not right that the Education Office, rather than parents and kindergarten teachers, should make a decision on the school entry maturity of children from the age of six."
hu_28_0110000,The use of medical cannabis should not be given legal authorization in Hungary.
hu_29_0110000,
hu_30_0110000,
hu_31_0110000,
hu_32_0110000,
hu_33_0110000,
hu_34_0110000,
hu_36_0110000,Polluting companies should not be given heavier taxation.
hu_37_0110000,"In larger cities, car traffic should not be given restrictions through various measures (P+R parking, construction of cycle paths, improvement of public transport)."
hu_38_0110000,The redevelopment of urban green spaces (e.g. the Liget project in Budapest) does not have a need for a broad social dialogue.
hu_39_0110000,
hu_40_0110000,
it_1_0110000,
it_2_0110000,
it_3_0110000,
it_4_0110000,
it_5_0110000,European economic integration has not gone too far: member states should not effect the regaining of more autonomy.
it_6_0110000,
it_7_0110000,
it_8_0110000,
it_9_0110000,
it_10_0110000,Citizens should not be given a guarantee of freedom of choice in end-of-life matters (euthanasia).
it_11_0110000,Recreational use of marijuana/cannabis should not be given permission.
it_12_0110000,A law is not needed to effect the prevention of companies' relocating their production abroad.
it_13_0110000,
it_14_0110000,Businesses should not be allowed to effect the dismissal of employees more easily.
it_15_0110000,
it_16_0110000,"The introduction of a single income tax rate (""flat tax"") would not have benefits for the Italian economy."
it_17_0110000,
it_18_0110000,
it_19_0110000,Beach concessions to private individuals should not be given time limits.
it_20_0110000,The use of nuclear power plants for the purpose of producing energy should not be given a boost.
it_21_0110000,
it_22_0110000,Italy should not effect the construction of more incinerators/thermal power plants.
it_23_0110000,Drilling is not necessary to make discoveries of more energy resources.
it_24_0110000,
it_25_0110000,
it_26_0110000,
it_27_0110000,Italy should not effect the cessation of the sending arms and war material to the Ukrainian government.
it_28_0110000,
it_29_0110000,
it_30_0110000,
ch_18_0110000,
ch_19_0110000,The federal government should not make an allocation of more funding for health insurance premium subsidies.
ch_20_0110000,
ch_21_0110000,"As part of the reform of the BVG (occupational pension plan), pensions are not to be given a reduction (lowering the minimum conversion rate from 6.8% to 6%)."
ch_22_0110000,Paid parental leave should not be given an increase beyond today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,The federal government should not make provision for more financial support for public housing construction.
ch_24_0110000,
ch_25_0110000,
ch_26_0110000,"Insured persons should not make a greater contribution to health care costs (e.g., increase the minimum deductible)."
ch_27_0110000,The Federal Council's ability to restrict private and economic life in the event of a pandemic should not be given stricter restrictions.
ch_28_0110000,The federal government should not be given the authority to make a determination on the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0110000,
ch_30_0110000,The federal government should not effect the raising of the requirements for the high school.
ch_31_0110000,
ch_32_0110000,
ch_33_0110000,More qualified workers from non-EU/EFTA countries should not be given permission to work in Switzerland (increase third-country quota).
ch_34_0110000,
ch_35_0110000,
ch_36_0110000,Cannabis use should not be given legal authorization.
ch_37_0110000,Doctors should not be given permission to administer direct active euthanasia.
ch_38_0110000,
ch_39_0110000,
ch_40_0110000,
ch_41_0110000,Married couples are not to be given separate taxation (individual taxation).
ch_42_0110000,
ch_43_0110000,The differences between cantons with high and low financial capacity should not be given a further reduction through fiscal equalization.
ch_44_0110000,
ch_45_0110000,
ch_46_0110000,Private households should not be free to make a choice of their electricity supplier (complete liberalization of the electricity market).
ch_47_0110000,
ch_48_0110000,
ch_49_0110000,
ch_50_0110000,Switzerland should not have a ban on the registration of new passenger cars with internal combustion engines starting in 2035.
ch_51_0110000,
ch_52_0110000,It's fair that environmental and landscape protection rules are not being relaxed to give permission for the development of renewable energy.
ch_53_0110000,The construction of new nuclear power plants should not be given permission again.
ch_54_0110000,The state should not give a guarantee of a comprehensive public service offering also in rural regions.
ch_55_0110000,
ch_56_0110000,
ch_57_0110000,
ch_58_0110000,
ch_59_0110000,
ch_0_0110000,
ch_1_0110000,
ch_2_0110000,
ch_3_0110000,
ch_4_0110000,
ch_5_0110000,"There should not be a popular initiative aims to make reductions in television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0110000,The voting age should not be given a reduction to 16.
ch_7_0110000,
ch_8_0110000,"The army's target number of soldiers should not have an expansion to at least 120,000."
ch_9_0110000,The Swiss Armed Forces should not have an expansion of their cooperation with NATO.
ch_10_0110000,"The Federal Council should not be allowed to give authorization to other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,
ch_12_0110000,Switzerland should not effect the termination of the Schengen agreement with the EU and should not effect the reintroduction of more security checks directly at the border.
ch_13_0110000,
ch_14_0110000,
ch_15_0110000,Companies should not be obliged to give assurances that their subsidiaries and suppliers operating abroad comply with social and environmental standards.
ch_16_0110000,Switzerland should not effect the termination of the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons.
ch_17_0110000,Switzerland should not make a return to a strict interpretation of neutrality (renounce economic sanctions to a large extent).
