ID,statement
de_19_0001000,
de_20_0001000,
de_21_0001000,More financial support is to be provided by the federal government for projects to combat anti-Semitism.
de_22_0001000,Contracts for the expansion of the communications infrastructure in Germany should not be allowed to be received by Chinese companies.
de_23_0001000,Church tax for religious communities should continue to be collected by the state.
de_24_0001000,The government is to generally permit the controlled sale of cannabis.
de_25_0001000,The European Union is to be left by Germany.
de_26_0001000,The parties are to fill their state lists for the elections to the German Bundestag alternately by women and men.
de_27_0001000,Hospitals are to continue to charge inpatient treatment on the basis of a flat rate per case.
de_28_0001000,The government is to levy a tax on high assets again.
de_29_0001000,The government should allow facial recognition software to be used for video surveillance in public places.
de_30_0001000,Tax breaks should continue to be received by married couples without children.
de_31_0001000,The government should promote organic agriculture more strongly than conventional agriculture.
de_32_0001000,The state is to be able to recognize Islamic associations as religious communities.
de_33_0001000,
de_34_0001000,The parliament is to retain the debt brake in the Basic Law.
de_35_0001000,The government is to continue to grant asylum only to politically persecuted persons.
de_36_0001000,The government is to increase the statutory minimum wage to at least 12 euros by 2022 at the latest.
de_37_0001000,The government is to tax air traffic more heavily.
de_38_0001000,Whether to allow their employees to work from home is to be decided by companies for themselves.
pl_1_0001000,Polish domestic policy should be less influenced by the European Union.
pl_2_0001000,The government should increase social transfers to reduce the effects of inflation on citizens.
pl_3_0001000,Private visits to specialists should be financed by the state if the waiting time at a public facility exceeds three months.
pl_4_0001000,A free nursery place should be provided by the state for every child.
pl_5_0001000,More freedom should be given to schools to choose the content covered in the curriculum.
pl_6_0001000,Low-rent apartments should be built by the state for rent.
pl_7_0001000,The government should increase taxes for top earners.
pl_8_0001000,"The government should introduce early retirement for those who have worked a certain number of years, regardless of their age."
pl_9_0001000,The parliament should liberalize abortion laws.
pl_10_0001000,The same health premium should be paid by all entrepreneurs regardless of income.
pl_11_0001000,
pl_12_0001000,The migrant relocation solutions adopted by the European Union should be adopted by Poland.
pl_13_0001000,
pl_14_0001000,The government should further increase the share of defense spending in Poland's GDP.
pl_15_0001000,
pl_16_0001000,
pl_17_0001000,Grain imports from Ukraine should be blocked by Poland.
pl_18_0001000,
pl_19_0001000,The government should limit public media funding from the state budget.
pl_20_0001000,Relative authorities should limit the powers of the secret services to track the activities of citizens on the Internet.
hu_1_0001000,Hungary's sovereignty is threatened by the EU's rule of law mechanism.
hu_2_0001000,Only Hungarian economic interests should guide Hungarian foreign policy.
hu_3_0001000,Whether to remain part of the EU should be decided by Hungary by referendum.
hu_4_0001000,"Environmental influences (e.g. media content, sensitising activities) can influence gender identity."
hu_5_0001000,The state need to implement stronger regulation of the work of NGOs supported by foreign organisations.
hu_6_0001000,The European Public Prosecutor's Office should be joined by Hungary.
hu_7_0001000,
hu_8_0001000,More effective law enforcement needs the disclosure of the origin of criminals.
hu_9_0001000,The government should raise the age of compulsory schooling back to 18.
hu_10_0001000,The government should increase education spending to at least the OECD average of 5.2 per cent (GDP).
hu_11_0001000,Relative authorities should double teachers' salaries.
hu_12_0001000,Changing the university model (reorganisation into a trust) has reduced political influence.
hu_13_0001000,The government should only allow men and women to marry.
hu_14_0001000,A closer ratio of men to women should be striven for by parties when lists are drawn up.
hu_15_0001000,Targeted measures should be taken by the state to promote equal participation of fathers and mothers in child-rearing.
hu_16_0001000,"The Istanbul Convention, which combats violence against women and domestic violence should be ratified by the Hungarian government."
hu_17_0001000,
hu_18_0001000,The government needs to implement comprehensive public procurement reform (e.g. opening up large-scale centralised public procurement to smaller firms).
hu_19_0001000,
hu_20_0001000,People are helped by public employment to re-enter the labour market.
hu_21_0001000,
hu_22_0001000,
hu_23_0001000,The government should extend the current three-month unemployment benefit.
hu_24_0001000,
hu_25_0001000,"It is right that the school entry maturity of children over the age of six is decided by the Education Office, rather than by parents and kindergarten teachers."
hu_28_0001000,Hungary should legalise the use of medical cannabis.
hu_29_0001000,The government should establish an independent Ministry of Health.
hu_30_0001000,Voters should directly elect the President of the Hungarian Republic.
hu_31_0001000,"The government needs to implement comprehensive reform of the electoral system (redrawing of district boundaries, abolition of winner-take-all compensation, extension of postal voting)."
hu_32_0001000,The government should provide a legal framework for primary elections.
hu_33_0001000,
hu_34_0001000,
hu_36_0001000,The government should tax polluting companies more heavily.
hu_37_0001000,"In larger cities, the government should limit car traffic through various measures (P+R parking, construction of cycle paths, improvement of public transport)."
hu_38_0001000,A broad social dialogue is needed by the redevelopment of urban green spaces (e.g. the Liget project in Budapest).
hu_39_0001000,The government needs to establish an independent ministry for the environment.
hu_40_0001000,The government should introduce an animal rights commissioner.
it_1_0001000,
it_2_0001000,The Eurozone should be left by Italy.
it_3_0001000,A common foreign policy should be adopted by the European Union.
it_4_0001000,
it_5_0001000,European economic integration has gone too far: more autonomy should be regained by member states.
it_6_0001000,
it_7_0001000,"The government must stop migrant landings, even by extreme means."
it_8_0001000,"Italy should grant Italian citizenship (ius scholae) to children who were born in Italy to foreign citizens and who have completed their schooling."
it_9_0001000,"The government should grant more civil rights to homosexual, bisexual, transgender (LGBT+) people."
it_10_0001000,The government should guarantee citizens freedom of choice in end-of-life matters (euthanasia).
it_11_0001000,The government should allow recreational use of marijuana/cannabis.
it_12_0001000,Relative authorities need to pass a law to prevent companies from relocating their production abroad.
it_13_0001000,Relative authorities should introduce a heritage tax one's wealth.
it_14_0001000,Employees should be able to be fired more easily by businesses.
it_15_0001000,"Only the state, not private individuals, should manage health care."
it_16_0001000,"The Italian economy would be benefited by the introduction of a single income tax rate (""flat tax"")."
it_17_0001000,The government should introduce an hourly minimum wage.
it_18_0001000,
it_19_0001000,
it_20_0001000,The government should promote the use of nuclear power plants for the purpose of producing energy.
it_21_0001000,
it_22_0001000,More incinerators/thermal power plants should be built by Italy.
it_23_0001000,
it_24_0001000,
it_25_0001000,Italy's foreign policy should be kept aligned with the choices of the Atlantic Alliance (NATO) by Italy itself.
it_26_0001000,
it_27_0001000,Arms and war material should no longer be sent to the Ukrainian government by Italy.
it_28_0001000,The region should fully retain taxes collected at the regional level.
it_29_0001000,The government should introduce separation of careers between judges and prosecutors.
it_30_0001000,The government should introduce direct election of the President of the Republic.
ch_18_0001000,The retirement age should be increased.
ch_19_0001000,More funding should be allocated by the federal government for health insurance premium subsidies.
ch_20_0001000,"For married couples, the government currently limits the pension to 150% of the maximum individual AHV pension (capping). The government should eliminate this limit."
ch_21_0001000,"As part of the reform of the BVG (occupational pension plan), the government is to reduce pensions (lowering the minimum conversion rate from 6.8% to 6%)."
ch_22_0001000,Relative authorities should increase paid parental leave beyond today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0001000,More financial support for public housing construction should be provided by the federal government.
ch_24_0001000,The government should introduce compulsory vaccination of children based on the Swiss vaccination plan.
ch_25_0001000,A tax on foods containing sugar (sugar tax) should be introduced.
ch_26_0001000,"More should be contributed to health care costs by insured persons (e.g., increase the minimum deductible)."
ch_27_0001000,
ch_28_0001000,
ch_29_0001000,"According to the Swiss integrated schooling concept, teachers should teach children with learning difficulties or disabilities in regular classes. "
ch_30_0001000,The requirements for the high school should be raised by the federal government.
ch_31_0001000,
ch_32_0001000,"The government should relax the conditions for naturalization (e.g., by shortening the residence period)."
ch_33_0001000,The authorities should allow more qualified workers from non-EU/EFTA countries to work in Switzerland (increase third-country quota).
ch_34_0001000,Efforts should be made to house asylum seekers in centers outside Europe during the asylum procedure.
ch_35_0001000,The government should grant foreign nationals who have lived in Switzerland for at least ten years the right to vote and stand for election at the municipal level.
ch_36_0001000,The government should legalize cannabis use.
ch_37_0001000,Relative authorities should allow doctors to administer direct active euthanasia.
ch_38_0001000,
ch_39_0001000,The same rights as heterosexual couples in all areas should be given to same-sex couples.
ch_40_0001000,Tax cuts should be implemented at the federal level over the next four years.
ch_41_0001000,The government tax married couples separately (individual taxation).
ch_42_0001000,A national inheritance tax on all inheritances over one million Swiss francs should be introduced.
ch_43_0001000,The authorities should further reduce the differences between cantons with high and low financial capacity through fiscal equalization. 
ch_44_0001000,"The government should introduce a minimum wage of CHF 4,000 for all full-time employees."
ch_45_0001000,"Stricter regulations should be imposed on the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0001000,Electricity supplier should be free to be chosen by private households (complete liberalization of the electricity market). 
ch_47_0001000,"The government should relax housing construction regulations (e.g., noise protection, occupancy rates). "
ch_48_0001000,Stricter controls should be imposed on equal pay for women and men.
ch_49_0001000,Relative authorities should widen busy sections of highways.
ch_50_0001000,The registration of new passenger cars with internal combustion engines should be banned by Switzerland starting in 2035.
ch_51_0001000,"To achieve climate targets, we should rely exclusively on incentives and target agreements, rather than on bans and restrictions."
ch_52_0001000,It's fair that relative authorities are relaxing environmental and landscape protection rules to allow for the development of renewable energy.
ch_53_0001000,Relative authorities should allow the construction of new nuclear power plants again.
ch_54_0001000,A comprehensive public service offering also in rural regions should be guaranteed by the state.
ch_55_0001000,The government should introduce increasing electricity tariffs when consumption is higher (progressive electricity tariffs).
ch_56_0001000,"Relative authorities should relax the protection regulations for large predators (lynx, wolf, bear)."
ch_57_0001000,Relative authorities should grant direct payments only to farmers with proof of ecological performance.
ch_58_0001000,Stricter animal-welfare regulations for livestock (e.g. permanent access to outdoor areas) should be introduced.
ch_59_0001000,Swiss authorities should dedicate 30% of Switzerland's land area to preserving biodiversity.
ch_0_0001000,A ban should be imposed on single-use plastic and non-recyclable plastics.
ch_1_0001000,"Government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates) should be introduced."
ch_2_0001000,
ch_3_0001000,Relative authorities should give the federal government additional powers in the area of digitization of government services so that it can impose binding directives and standards on the cantons.
ch_4_0001000,"Stronger regulation should be imposed on the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)."
ch_5_0001000,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses) should be launched."
ch_6_0001000,The government should lower the voting age to 16.
ch_7_0001000,It should be possible for a referendum on federal spending above a certain amount to be held (optional financial referendum).
ch_8_0001000,
ch_9_0001000,The Swiss Armed Forces' cooperation with NATO should be expanded by the Swiss Armed Forces.
ch_10_0001000,"Relative authorities should allow the Federal Council to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0001000,The government should ban automatic facial recognition in public spaces.
ch_12_0001000,The Schengen agreement with the EU should be terminated by Switzerland and more security checks directly on the border should be reintroduced.
ch_13_0001000,Closer relations with the European Union (EU) should be established.
ch_14_0001000,A comprehensive free trade agreement (including agriculture) with the USA should be strived for by Switzerland.
ch_15_0001000,
ch_16_0001000,The Bilateral Agreements with the EU should be terminated by Switzerland and a free trade agreement without the free movement of persons should be sought.
ch_17_0001000,A strict interpretation of neutrality (renounce economic sanctions to a large extent) should be returned to by Switzerland.
