ID,statement
ch_47_0100000,"Housing construction regulations should not be relaxed (e.g., noise protection, occupancy rates). "
ch_48_0100000,There should not be stricter controls on equal pay for women and men.
ch_49_0100000,Busy sections of highways should not be widened.
ch_50_0100000,Switzerland should not ban the registration of new passenger cars with internal combustion engines starting in 2035.
ch_51_0100000,"To achieve climate targets, incentives and target agreements should not be relied on exclusively, rather than bans and restrictions. "
ch_52_0100000,It's fair that environmental and landscape protection rules are not being relaxed to allow for the development of renewable energy.
ch_53_0100000,The construction of new nuclear power plants should not be allowed again.
ch_54_0100000,The state should not guarantee a comprehensive public service offering also in rural regions.
ch_55_0100000,Increasing electricity tariffs when consumption is higher (progressive electricity tariffs) should not be introduced.
ch_56_0100000,"The protection regulations for large predators (lynx, wolf, bear) should not be relaxed. "
ch_57_0100000,Direct payments should not only be granted to farmers with proof of ecological performance.
ch_58_0100000,There should not be stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas).
ch_59_0100000,30% of Switzerland's land area should not be dedicated to preserving biodiversity. 
ch_0_0100000,There should not be a ban on single-use plastic and non-recyclable plastics.
ch_1_0100000,"There should not be government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates). "
ch_2_0100000,The Swiss mobile network should not be equipped throughout the country with the latest technology (currently 5G standard).
ch_3_0100000,The federal government should not be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons.
ch_4_0100000,"There should not be a stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation). "
ch_5_0100000,"There should not be a popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0100000,The voting age should not be lowered to 16.
ch_7_0100000,It should not be possible to hold a referendum on federal spending above a certain amount (optional financial referendum).
ch_8_0100000,"The army's target number of soldiers should not expand to at least 120,000. "
ch_9_0100000,The Swiss Armed Forces should not expand their cooperation with NATO.
ch_10_0100000,"The Federal Council should not be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine). "
ch_11_0100000,Automatic facial recognition should not be banned in public spaces.
ch_12_0100000,Switzerland should not terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border.
ch_13_0100000,There should not be closer relations with the European Union (EU).
ch_14_0100000,Switzerland should not strive for a comprehensive free trade agreement (including agriculture) with the USA.
ch_15_0100000,Companies should not be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards.
ch_16_0100000,Switzerland should not terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons.
ch_17_0100000,Switzerland should not return to a strict interpretation of neutrality (renounce economic sanctions to a large extent).
it_1_0100000,European integration is not an all-positive process.
it_2_0100000,Italy should not leave the Euro.
it_3_0100000,The European Union should not have a common foreign policy.
it_4_0100000,There should not be a common European army.
it_5_0100000,European economic integration has not gone too far: member states should not regain more autonomy.
it_6_0100000,Restrictions on personal freedom and privacy are not acceptable for dealing with health emergencies such as Covid-19.
it_7_0100000,"Migrant landings must not be stopped, even by extreme means."
it_8_0100000,"Children, born in Italy to foreign nationals and who have completed school, should not be granted Italian citizenship (ius scholae)."
it_9_0100000,"Homosexual, bisexual, transgender (LGBT+) people should not be granted more civil rights."
it_10_0100000,Citizens should not be guaranteed freedom of choice in end-of-life matters (euthanasia).
it_11_0100000,Recreational use of marijuana/cannabis should not be allowed.
it_12_0100000,A law preventing businesses from relocating their production abroad is not needed.
it_13_0100000,A wealth tax on great wealth should not be introduced.
it_14_0100000,Businesses should not be allowed to lay off employees more easily.
it_15_0100000,"Health care should not only be managed by the state, but also by private individuals."
it_16_0100000,"The introduction of a single income tax rate (""flat tax"") would not benefit the Italian economy."
it_17_0100000,The hourly minimum wage should not be introduced.
it_18_0100000,The citizenship income is not a measure to be cancelled.
it_19_0100000,Beach concessions to private individuals should not be time-limited.
it_20_0100000,The use of nuclear power plants for the purpose of producing energy should not be promoted.
it_21_0100000,The construction of Major Works is not a priority for Italy.
it_22_0100000,Italy should not build more incinerators/thermal power plants.
it_23_0100000,Drilling is not necessary to find more energy resources.
it_24_0100000,Regasifiers are not necessary infrastructure for Italy.
it_25_0100000,Italy should not keep its foreign policy aligned with the choices of the Atlantic Alliance (NATO).
it_26_0100000,Sanctions against Russia should not be tougher.
it_27_0100000,Italy should not stop sending arms and war material to the Ukrainian government.
it_28_0100000,Taxes collected at the regional level should not be fully retained in the region itself.
it_29_0100000,Separation of careers between judges and prosecutors should not be introduced.
it_30_0100000,Direct election of the President of the Republic should not be introduced.
