ID,statement
de_27_0110000,Inpatient treatment in hospitals should not be billed individually.
de_28_0110000,No tax should be discontinued on high assets.
de_29_0110000,The use of facial recognition software for video surveillance in public places should not be prohibited.
de_30_0110000,Married couples with children should not continue to receive preferential tax treatment.
de_31_0110000,Conventional agriculture should not be promoted more than organic farming.
de_32_0110000,Islamic associations should not be able to be rejected by the state as religious communities.
de_33_0110000,The price set by the state for CO2 emissions from heating and driving is not to increase less than planned.
de_34_0110000,The debt brake in the Basic Law should not be lifted.
de_35_0110000,Asylum should not be granted to more people than just those who are politically persecuted.
de_36_0110000,The statutory minimum wage should not be reduced by 2022 at the latest.
de_37_0110000,Air traffic should not be taxed at a lower rate.
de_38_0110000,"Working from home should not be allowed everywhere, regardless of the company, if possible."
pl_1_0110000,The European Union should not have more influence on Polish domestic policy.
pl_2_0110000,Social transfers should not be reduced so as not to increase the burden on the state budget in times of inflation.
pl_3_0110000,The state should not refrain from financing private visits to specialists if the waiting time at a public facility exceeds three months. 
pl_4_0110000,The state should not refrain from providing free nursery places for all children.
pl_5_0110000,Schools should not have less freedom to choose the content covered in the curriculum.
pl_6_0110000,The state should not refrain from building low-income rental housing.
pl_7_0110000,Taxes should not be lowered for top earners.
pl_8_0110000,"Early retirement based on the number of years worked, regardless of age, should not be impossible."
pl_9_0110000,Abortion laws should not be tightened.
pl_10_0110000,Not all entrepreneurs should pay health premiums based on their income.
pl_11_0110000,The result of any nationwide referendum should be binding not depending on turnout.
pl_12_0110000,Poland should not reject the migrant relocation solution adopted by the European Union.
pl_13_0110000,Parliamentary and government control over the judiciary should not be strengthened.
pl_14_0110000,The share of defense spending in Poland's GDP should not be reduced.
pl_15_0110000,The powers of local governments should not be reduced at the expense of the central government.
pl_16_0110000,Poland should not continue coal mining beyond 2040.
pl_17_0110000,Poland should not support grain imports from Ukraine.
pl_18_0110000,State social policy should not be independent of Christian values.
pl_19_0110000,Funding of public media from the state budget should not be increased.
pl_20_0110000,The powers of the secret services to track citizens' activities on the Internet should not be increased.
hu_1_0110000,The EU's rule of law mechanism does not protect Hungary's sovereignty.
hu_2_0110000,Hungarian foreign policy should not take into account foreign economic interests.
hu_3_0110000,Hungary should not decide to remain part of the EU without consulting the electorate.
hu_4_0110000,"Gender identity is not formed independently of environmental influences (e.g. media content, sensitising activities)."
hu_5_0110000,There is no need for weaker state regulation of the work of foreign-funded NGOs.
hu_6_0110000,Hungary should not withdraw from the European Public Prosecutor's Office.
hu_7_0110000,There is no need for lighter regulation of interception software (e.g. Pegasus).
hu_8_0110000,Disclosing the origin of criminals does help more effective law enforcement.
hu_9_0110000,The age of compulsory education should not remain 16.
hu_10_0110000,Spending on education is not sufficient.
hu_11_0110000,Teachers' salaries are not sufficient.
hu_12_0110000,Political influence has not been increased by changing the university model (reorganisation into a trust).
hu_13_0110000,Same-sex couples should not be allowed to marry.
hu_14_0110000,Parties should not prevent the proportion of men and women on the lists from converging.
hu_15_0110000,The state should not take targeted measures to prevent fathers and mothers from sharing equally in child-rearing.
hu_16_0110000,"The Hungarian government should not reject the ratification of the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,The conclusion of favourable gas supply contracts with Russia is not an inappropriate way of reducing overheads.
hu_18_0110000,Comprehensive public procurement reform is not unnecessary (e.g. opening up large-scale centralised public procurement to smaller companies).
hu_19_0110000,The more wealthy should not contribute less to the public burden (abolition of the one-band tax).
hu_20_0110000,Public employment is not a barrier to re-entering the labour market.
hu_21_0110000,"A price freeze on some basic foodstuffs (e.g. chicken tails, milk) is not ineffective in combating inflation."
hu_22_0110000,Public regulation of the rental housing market is needed.
hu_23_0110000,The current three-month unemployment benefit should not be cutted.
hu_24_0110000,The family tax allowance is no worse way of supporting families than increasing the family allowance.
hu_25_0110000,"It is not wrong that the Education Office, rather than parents and nursery teachers, should decide on the school-entry maturity of children from the age of six."
hu_28_0110000,Medical cannabis should not be made illegal in Hungary.
hu_29_0110000,The creation of an independent Ministry of Health is not unnecessary.
hu_30_0110000,The President of the Hungarian Republic should not be elected by the Parliament.
hu_31_0110000,"Comprehensive reform of the electoral system (redrawing of district boundaries, abolition of winner's compensation, extension of postal voting) is not unnecessary."
hu_32_0110000,There is no need to provide a civilian regulatory framework for primaries.
hu_33_0110000,Voting age for elections should not be 18.
hu_34_0110000,Internet should not only be free for certain people.
hu_36_0110000,Higher taxes on polluting companies should not be avoided.
hu_37_0110000,"In larger cities, it is not unnecessary to restrict car traffic by various measures (P+R parking, building cycle paths, improving public transport)."
hu_38_0110000,"In the case of the redevelopment of urban green areas (e.g. the Liget project in Budapest), a broad social dialogue is not unjustified."
hu_39_0110000,A separate environment ministry is not unnecessary.
hu_40_0110000,The introduction of an animal rights commissioner is not unnecessary.
it_1_0110000,European integration is not an all-negative process.
it_2_0110000,Italy should not continue in the Eurozone.
it_3_0110000,The European Union should not cancel the common foreign policy.
it_4_0110000,The effort for a common European army should not cease.
it_5_0110000,European economic integration has not slowed: member states should not cede autonomy.
it_6_0110000,Restrictions on personal freedom and privacy are not unacceptable to deal with health emergencies such as Covid-19.
it_7_0110000,"Migrant landings must not be continued, even by extreme means."
it_8_0110000,"Children, born in Italy to foreign nationals and who have completed schooling should not be denied Italian citizenship (ius scholae)."
it_9_0110000,"Homosexual, bisexual, transgender (LGBT+) people should not be limited to civil rights."
it_10_0110000,Citizens should not be restricted from making end-of-life (euthanasia) choices.
it_11_0110000,Recreational use of marijuana/cannabis should not be prohibited.
it_12_0110000,A law favoring businesses to relocate their production abroad is not needed.
it_13_0110000,A wealth tax on great wealth should not be cut.
it_14_0110000,It should not be more difficult for businesses to lay off employees.
it_15_0110000,"Health care should not only be managed by private individuals, but also by the state."
it_16_0110000,"The introduction of a single income tax rate (""flat tax"") would not be a disadvantage to the Italian economy."
it_17_0110000,The hourly minimum wage should not be ignored.
it_18_0110000,The citizenship income is not a measure to be continued.
it_19_0110000,Beach concessions to private individuals should not be of continuous duration over time.
it_20_0110000,The use of nuclear power plants for the purpose of producing energy should not be limited.
it_21_0110000,The construction of Major Works is not irrelevant to Italy.
it_22_0110000,Italy should not stop building incinerators/thermal power plants.
it_23_0110000,Drilling is not irrelevant to finding more energy resources.
it_24_0110000,Regasifiers are not irrelevant infrastructure for Italy.
it_25_0110000,Italy should not cancel its foreign policy aligned with the choices of the Atlantic Alliance (NATO).
it_26_0110000,Sanctions against Russia should not be eased.
it_27_0110000,Italy should not continue sending arms and war material to the Ukrainian government.
it_28_0110000,Taxes collected at the regional level should not be fully redistributed among the regions.
it_29_0110000,Career separation between judges and prosecutors is not irrelevant.
it_30_0110000,Direct election of the President of the Republic is not irrelevant.
ch_18_0110000,There should not be a decrease in the retirement age.
ch_19_0110000,The federal government should not revoke funding for health insurance premium subsidies.
ch_20_0110000,"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). This limit should not be kept."
ch_21_0110000,"As part of the reform of the BVG (occupational pension plan), pensions are not to be increased (lowering the minimum conversion rate from 6.8% to 6%)."
ch_22_0110000,Paid parental leave should not be reduced under today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,The federal government should not provide less financial support for public housing construction.
ch_24_0110000,Voluntary vaccination of children should not be not mandated by the Swiss vaccination plan.
ch_25_0110000,There should not be a disregard on a tax on foods containing sugar (sugar tax).
ch_26_0110000,"Insured persons should not contribute less to health care costs (e.g., decrease the minimum deductible)."
ch_27_0110000,The Federal Council's ability to restrict private and economic life in the event of a pandemic should not be expanded.
ch_28_0110000,The federal government should not be removed the authority to determine the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0110000,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should not be taught in separate classes."
ch_30_0110000,The federal government should not decrease the requirements for the high school.
ch_31_0110000,"The state should not neglect equal educational opportunities (e.g., regarding subsidized remedial courses for students from low-income families)."
ch_32_0110000,"The conditions for naturalization should not be tightened (e.g., longer residence period)."
ch_33_0110000,More qualified workers from non-EU/EFTA countries should not be forbidden to work in Switzerland (decrease third-country quota).
ch_34_0110000,There should not be a decrease in efforts to house asylum seekers in centers outside Europe during the asylum procedure.
ch_35_0110000,Foreign nationals who have lived in Switzerland for at least ten years should not be refused the right to vote and stand for election at the municipal level.
ch_36_0110000,Cannabis use should not be kept illegal.
ch_37_0110000,Doctors should not be forbidden to administer direct active euthanasia.
ch_38_0110000,"A third official gender should not be disregarded alongside ""female"" and ""male""."
ch_39_0110000,Same-sex couples should not have more rights as heterosexual couples in all areas.
ch_40_0110000,There should not be tax increase at the federal level over the next four years.
ch_41_0110000,Married couples are not to be taxed together (couple taxation).
ch_42_0110000,There should not be a disregard of a national inheritance tax on all inheritances over one million Swiss francs.
ch_43_0110000,The differences between cantons with high and low financial capacity should not be further increased through fiscal equalization.
ch_44_0110000,"A minimum wage of CHF 4,000 for all full-time employees should not be disregarded."
ch_45_0110000,"There should not be laxer regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0110000,Private households should not be limited in choosing their electricity supplier (full regulation of the electricity market).
ch_47_0110000,"Housing construction regulations should not be stricter (e.g., noise protection, occupancy rates)."
ch_48_0110000,There should not be laxer controls on equal pay for women and men.
ch_49_0110000,Busy sections of highways should not be narrowed.
ch_50_0110000,Switzerland should not relax the registration of new passenger cars with internal combustion engines starting in 2035.
ch_51_0110000,"To achieve climate targets, incentives and target agreements should not be relied on bans and restrictions. "
ch_52_0110000,It's unfair that environmental and landscape protection rules are not being relaxed to allow for the development of renewable energy.
ch_53_0110000,The construction of new nuclear power plants should not be denied again.
ch_54_0110000,The state should not ignore a comprehensive public service offering also in rural regions.
ch_55_0110000,Increasing electricity tariffs when consumption is higher (progressive electricity tariffs) should not be disregarded.
ch_56_0110000,"The protection regulations for large predators (lynx, wolf, bear) should not be made stricter."
ch_57_0110000,Direct payments should not only be granted to all farmers without requiring proof of ecological performance.
ch_58_0110000,There should not be laxer animal welfare regulations for livestock (e.g. only temporary access to outdoor areas).
ch_59_0110000,Switzerland should not ignore the allocation of any specific percentage of its land area to preserving biodiversity.
ch_0_0110000,There should not be an incentive to use single-use plastic and non-recyclable plastics.
ch_1_0110000,"The government should not ignore measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)."
ch_2_0110000,The Swiss mobile network should not be kept the same throughout the country with the latest technology (currently 5G standard).
ch_3_0110000,The federal government should not be given less power in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons.
ch_4_0110000,"There should not be a laxer regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)."
ch_5_0110000,"There should not be a popular initiative aims to increase television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0110000,The voting age should not be increased.
ch_7_0110000,It should not be kept impossible to hold a referendum on federal spending above a certain amount (optional financial referendum).
ch_8_0110000,"The army's target number of soldiers should not decrease to at least 120,000."
ch_9_0110000,The Swiss Armed Forces should not reduce their cooperation with NATO.
ch_10_0110000,"The Federal Council should not be forbidden to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,Automatic facial recognition should not be allowed in public spaces.
ch_12_0110000,Switzerland should not keep the Schengen agreement with the EU. There's need for more security checks directly on the border.
ch_13_0110000,There should not be more limited relations with the European Union (EU).
ch_14_0110000,Switzerland should not neglect a comprehensive free trade agreement (including agriculture) with the USA.
ch_15_0110000,Companies should not be obliged to ignore whether their subsidiaries and suppliers operating abroad comply with social and environmental standards.
ch_16_0110000,Switzerland should not maintain the Bilateral Agreements with the EU for free movement of persons.
ch_17_0110000,Switzerland should not maintain a laxer interpretation of neutrality (renounce economic sanctions to a large extent).
