ID,statement
hu_2_0110000,What Hungarian foreign policy should be given guidance solely by is Hungarian economic interests.
hu_3_0110000,What Hungary should make a decision by referendum is whether to remain part of the EU.
hu_4_0110000,
hu_5_0110000,
hu_6_0110000,
hu_7_0110000,
hu_8_0110000,
hu_9_0110000,What the age of compulsory schooling should be given an increase back to is 18.
hu_10_0110000,What education spending should be given an increase to is at least the OECD average of 5.2 per cent (GDP).
hu_11_0110000,What should be given a twofold increase are teachers' salaries.
hu_12_0110000,What has been given a reduction by changing the university model (reorganisation into a trust) is political influence.
hu_13_0110000,Who should be given permission to marry are only men and women.
hu_14_0110000,
hu_15_0110000,What the state should take to give a boost to equal participation of fathers and mothers in child-rearing are targeted measures.
hu_16_0110000,"What the Hungarian government should give ratification to is the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,What one effective way to make reductions in rents is is to conclude favourable gas supply contracts with Russia.
hu_18_0110000,
hu_19_0110000,
hu_20_0110000,
hu_21_0110000,"What a price freeze on some basic foodstuffs (e.g. chicken tail, milk) is the right step to take up the fight against is inflation."
hu_22_0110000,
hu_23_0110000,What should be given an extension is the current three-month unemployment benefit.
hu_24_0110000,What is a better way to give support to families than increasing the family allowance is a family tax credit.
hu_25_0110000,"What it is right that the Education Office, rather than parents and kindergarten teachers, makes a decision on is the school entry maturity of children over the age of six."
hu_28_0110000,Where the use of medical cannabis should be given legal authorization is in Hungary.
hu_29_0110000,
hu_30_0110000,
hu_31_0110000,
hu_32_0110000,
hu_33_0110000,
hu_34_0110000,
hu_36_0110000,What should be given heavier taxation are polluting companies.
hu_37_0110000,"What should be given restrictions in larger cities through various measures (P+R parking, construction of cycle paths, improvement of public transport) is car traffic."
hu_38_0110000,What the redevelopment of urban green spaces (e.g. the Liget project in Budapest) has a need for is a broad social dialogue.
hu_39_0110000,
hu_40_0110000,
it_1_0110000,
it_2_0110000,
it_3_0110000,
it_4_0110000,
it_5_0110000,What has gone too far is European economic integration: what member states should effect the regaining of is more autonomy.
it_6_0110000,
it_7_0110000,
it_8_0110000,
it_9_0110000,
it_10_0110000,What citizens should be given a guarantee of is freedom of choice in end-of-life matters (euthanasia).
it_11_0110000,What should be given permission is recreational use of marijuana/cannabis.
it_12_0110000,What a law is needed to effect the prevention of relocating their production abroad are companies.
it_13_0110000,
it_14_0110000,What businesses should be able to effect the dismissal of more easily are employees.
it_15_0110000,
it_16_0110000,"What the introduction of a single income tax rate (""flat tax"") would have benefits for is the Italian economy."
it_17_0110000,
it_18_0110000,
it_19_0110000,What should be given time limits is beach concessions to private individuals.
it_20_0110000,What should be given a boost is the use of nuclear power plants for the purpose of producing energy.
it_21_0110000,
it_22_0110000,What Italy should effect the construction of are more incinerators/thermal power plants.
it_23_0110000,What drilling is necessary to make discoveries of are more energy resources.
it_24_0110000,
it_25_0110000,
it_26_0110000,
it_27_0110000,What Italy should effect the cessation of sending to the Ukrainian government are arms and war material.
it_28_0110000,
it_29_0110000,
it_30_0110000,
ch_18_0110000,
ch_19_0110000,What the federal government should make an allocation of for health insurance premium subsidies is more funding.
ch_20_0110000,
ch_21_0110000,What are to be given a reduction as part of the reform of the BVG (occupational pension plan) are pensions (lowering the minimum conversion rate from 6.8% to 6%).
ch_22_0110000,What paid parental leave should be given an increase beyond are today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,What the federal government should make provision for public housing construction is more financial support.
ch_24_0110000,
ch_25_0110000,
ch_26_0110000,"What insured persons should make a greater contribution to is health care costs (e.g., increase the minimum deductible)."
ch_27_0110000,What should be given stricter restrictions is the Federal Council's ability to restrict private and economic life in the event of a pandemic.
ch_28_0110000,What the federal government should be given the authority to make a determination on is the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0110000,
ch_30_0110000,What the federal government should effect the raising of are the requirements for the high school.
ch_31_0110000,
ch_32_0110000,
ch_33_0110000,What should be given permission to work in Switzerland are more qualified workers from non-EU/EFTA countries (increase third-country quota).
ch_34_0110000,
ch_35_0110000,
ch_36_0110000,What should be given legal authorization is cannabis use.
ch_37_0110000,What doctors should be given permission to administer is direct active euthanasia.
ch_38_0110000,
ch_39_0110000,
ch_40_0110000,
ch_41_0110000,What be given separate taxation are married couples (individual taxation).
ch_42_0110000,
ch_43_0110000,What should be given a further reduction through fiscal equalization are the differences between cantons with high and low financial capacity.
ch_44_0110000,
ch_45_0110000,
ch_46_0110000,What private households should be free to make a choice of is their electricity supplier (complete liberalization of the electricity market).
ch_47_0110000,
ch_48_0110000,
ch_49_0110000,
ch_50_0110000,What Switzerland should have a ban on starting in 2035 is the registration of new passenger cars with internal combustion engines.
ch_51_0110000,
ch_52_0110000,What it's fair that environmental and landscape protection rules are being relaxed to give permission for is the development of renewable energy.
ch_53_0110000,What should be given permission again is the construction of new nuclear power plants.
ch_54_0110000,What the state should give a guarantee of is a comprehensive public service offering also in rural regions.
ch_55_0110000,
ch_56_0110000,
ch_57_0110000,
ch_58_0110000,
ch_59_0110000,
ch_0_0110000,
ch_1_0110000,
ch_2_0110000,
ch_3_0110000,
ch_4_0110000,
ch_5_0110000,"What should be is a popular initiative aims to make reductions in television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0110000,What the voting age should be given a reduction to is 16.
ch_7_0110000,
ch_8_0110000,"What the army's target number of soldiers should have an expansion to is at least 120,000."
ch_9_0110000,What the Swiss Armed Forces should have an expansion of is their cooperation with NATO.
ch_10_0110000,"What the Federal Council should be allowed to give authorization to to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine) are other states."
ch_11_0110000,
ch_12_0110000,What Switzerland should effect the termination of the Schengen agreement with the EU and what Switzerland should effect the reintroduction of more security checks directly at the border are more security checks.
ch_13_0110000,
ch_14_0110000,
ch_15_0110000,What companies should be obliged to give assurances that their subsidiaries and suppliers operating abroad comply with are social and environmental standards.
ch_16_0110000,What Switzerland should effect the termination of are the Bilateral Agreements with the EU and what Switzerland should seek is a free trade agreement without the free movement of persons.
ch_17_0110000,What Switzerland should make a return to is a strict interpretation of neutrality (renounce economic sanctions to a large extent).
