ID,statement
it_22_0110000,The construction of more incinerators/thermal power plants should be effected by Italy.
it_23_0110000,
it_24_0110000,
it_25_0110000,
it_26_0110000,
it_27_0110000,The cessation of the sending arms and war material to the Ukrainian government should be effected by Italy.
it_28_0110000,
it_29_0110000,
it_30_0110000,
ch_18_0110000,
ch_19_0110000,More funding should be made an allocation of by the federal government for health insurance premium subsidies.
ch_20_0110000,
ch_21_0110000,The government is to give a reduction to pensions (lowering the minimum conversion rate from 6.8% to 6%).
ch_22_0110000,Relative authorities should effect an increase in paid parental leave beyond today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,More financial support for public housing construction should be made provision for by the federal government.
ch_24_0110000,
ch_25_0110000,
ch_26_0110000,"A greater contribution should be made to health care costs by insured persons (e.g., increase the minimum deductible)."
ch_27_0110000,
ch_28_0110000,
ch_29_0110000,
ch_30_0110000,The raising of the requirements for the high school should be effected by the federal government.
ch_31_0110000,
ch_32_0110000,
ch_33_0110000,The authorities should give permission to more qualified workers from non-EU/EFTA countries to work in Switzerland (increase third-country quota).
ch_34_0110000,
ch_35_0110000,
ch_36_0110000,The government should give legal authorization to cannabis use.
ch_37_0110000,Relative authorities should be given permission to allow doctors to administer direct active euthanasia.
ch_38_0110000,
ch_39_0110000,
ch_40_0110000,
ch_41_0110000,The government should impose separate taxation on married couples (individual taxation).
ch_42_0110000,
ch_43_0110000,The authorities should make a further reduction in the differences between cantons with high and low financial capacity through fiscal equalization.
ch_44_0110000,
ch_45_0110000,
ch_46_0110000,The choice of electricity supplier should be free to be made by private households (complete liberalization of the electricity market).
ch_47_0110000,
ch_48_0110000,
ch_49_0110000,
ch_50_0110000,Switzerland should have the registration of new passenger cars with internal combustion engines banned by Switzerland starting in 2035.
ch_51_0110000,
ch_52_0110000,It's fair that relative authorities are relaxing environmental and landscape protection rules to give permission for the development of renewable energy.
ch_53_0110000,Relative authorities should give permission to the construction of new nuclear power plants again.
ch_54_0110000,A comprehensive public service offering also in rural regions should be given a guarantee of by the state.
ch_55_0110000,
ch_56_0110000,
ch_57_0110000,
ch_58_0110000,
ch_59_0110000,
ch_0_0110000,
ch_1_0110000,
ch_2_0110000,
ch_3_0110000,
ch_4_0110000,
ch_5_0110000,"A popular initiative aims to make reductions in television and radio fees (CHF 200 per household, exemption for businesses) should be launched."
ch_6_0110000,The government should give the voting age a reduction to 16.
ch_7_0110000,
ch_8_0110000,
ch_9_0110000,The expansion of the Swiss Armed Forces' cooperation with NATO should be effected by the Swiss Armed Forces.
ch_10_0110000,"Relative authorities should allow the Federal Council to give authorization to other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,
ch_12_0110000,The termination of the Schengen agreement with the EU should be effected by Switzerland and the reintroduction of more security checks directly at the border should be effected.
ch_13_0110000,
ch_14_0110000,
ch_15_0110000,
ch_16_0110000,The termination of the Bilateral Agreements with the EU should be effected by Switzerland and a free trade agreement without the free movement of persons should be sought.
ch_17_0110000,A return to a strict interpretation of neutrality (renounce economic sanctions to a large extent) should be made by Switzerland.
