ID,statement
de_26_0110000,What should not take into account an equal distribution of men and women are the state lists of the parties for the elections to the German Bundestag.
de_27_0110000,What should be billed individually is inpatient treatment in hospitals.
de_28_0110000,What a tax should be discontinued on is high assets.
de_29_0110000,What facial recognition software should be prohibited to be used for is video surveillance in public places.
de_30_0110000,What married couples with children should receive are preferential tax treatment.
de_31_0110000,What should be promoted more than organic farming is conventional agriculture.
de_32_0110000,What should be rejected by the state as religious communities are Islamic associations.
de_33_0110000,What is to increase less than planned is the price set by the state for CO2 emissions from heating and driving.
de_34_0110000,What is to be lifted is the debt brake in the Basic Law.
de_35_0110000,What asylum is to be granted to are more people than just those who are politically persecuted.
de_36_0110000,What is to be reduced by 2022 at the latest is the statutory minimum wage.
de_37_0110000,What is to be taxed at a lower rate is air traffic.
de_38_0110000,"What should be allowed everywhere, regardless of the company, if possible is whether to allow their employees to work from home."
pl_1_0110000,What the European Union should have more influence on is Polish domestic policy.
pl_2_0110000,What social transfers should be reduced to not increase are the effects of inflation on citizens.
pl_3_0110000,What the state should refrain from financing regardless of the waiting time in a public facility are private visits to specialists.
pl_4_0110000,What the state should refrain from providing for all children is a free nursery place.
pl_5_0110000,What schools should have less freedom to choose is the content covered in the curriculum.
pl_6_0110000,What the state should refrain from building is low-income rental housing.
pl_7_0110000,Who taxes should be lowered for are top earners.
pl_8_0110000,"What should be impossible is early retirement based on the number of years worked, regardless of age."
pl_9_0110000,What should be tightened are abortion laws.
pl_10_0110000,What entrepreneurs should pay based on their income is health premiums.
pl_11_0110000,What should be binding depending on turnout is the result of any nationwide referendum.
pl_12_0110000,What Poland should reject is the migrant relocation solutions adopted by the European Union.
pl_13_0110000,What should be strengthened is parliamentary and government control over the judiciary.
pl_14_0110000,What should be reduced is the share of defense spending in Poland's GDP.
pl_15_0110000,What should be reduced at the expense of the central government is the powers of local governments.
pl_16_0110000,What Poland should continue beyond 2040 is coal mining.
pl_17_0110000,What Poland should have supported is grain imports from Ukraine.
pl_18_0110000,What Christian values should be independent of is state social policy.
pl_19_0110000,What should be increased is public media funding from the state budget.
pl_20_0110000,What should be increased are the powers of the secret services to track citizens' activities on the Internet.
hu_1_0110000,What the EU's rule of law mechanism protects is Hungary's sovereignty.
hu_2_0110000,What Hungarian foreign policy should take into account is foreign economic interests.
hu_3_0110000,What Hungary should decide without consulting the electorate is to remain part of the EU.
hu_4_0110000,"What Gender identity is formed independently of is environmental influences (e.g. media content, sensitising activities)."
hu_5_0110000,What is needed is weaker state regulation of the work of foreign-funded NGOs.
hu_6_0110000,What Hungary should withdraw from is the European Public Prosecutor's Office.
hu_7_0110000,What is needed is lighter regulation of interception software (e.g. Pegasus).
hu_8_0110000,What disclosure of the origin of criminals does not help is more effective law enforcement.
hu_9_0110000,What the age of compulsory education should remain is 16.
hu_10_0110000,What is sufficient is spending on education.
hu_11_0110000,What are sufficient are teachers' salaries.
hu_12_0110000,What has been increased with the change in the university model (reorganisation into a trust) is political influence.
hu_13_0110000,Who should be allowed to marry are same-sex couples.
hu_14_0110000,What political parties prevent from converging is the proportion of men and women on the lists.
hu_15_0110000,What the state takes to prevent fathers and mothers from sharing equally in child-rearing are targeted measures.
hu_16_0110000,"What the Hungarian government should reject is the ratification of the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,What one inappropriate way of reducing overheads is is to conclude favourable gas supply contracts with Russia.
hu_18_0110000,What is unnecessary is Comprehensive public procurement reform (e.g. opening up large-scale centralised public procurement to smaller companies).
hu_19_0110000,
hu_20_0110000,What public employment is a barrier to re-entering is the labour market.
hu_21_0110000,"What a price freeze on some basic foodstuffs (e.g. chicken tails, milk) is ineffective in combating is inflation."
hu_22_0110000,What is required is public regulation of the rental housing market.
hu_23_0110000,What is unnecessary is cutting the current three-month unemployment benefit.
hu_24_0110000,What is a worse way to support families than increasing the family allowance is a family tax allowance.
hu_25_0110000,"What it is wrong that the Education Office, rather than parents and nursery teachers, should decide on is the school-entry maturity of children from the age of six."
hu_28_0110000,Where the use of medical cannabis should be illegal is in Hungary.
hu_29_0110000,What is unnecessary is the creation of an independent Ministry of Health.
hu_30_0110000,What should be elected by the Parliament is the President of the Hungarian Republic.
hu_31_0110000,"What is unnecessary is comprehensive reform of the electoral system (redrawing of district boundaries, abolition of winner's compensation, extension of postal voting)."
hu_32_0110000,What should be provided is a civilian regulatory framework for primaries.
hu_33_0110000,What should be 18 is voting age for elections.
hu_34_0110000,What should be free for all is Internet.
hu_36_0110000,What should be avoided are polluting companies.
hu_37_0110000,"What it is unnecessary to restrict by various measures (P+R parking, building cycle paths, improving public transport) in larger cities is car traffic."
hu_38_0110000,"What is unjustified in the case of the redevelopment of urban green areas (e.g. the Liget project in Budapest) is a broad social dialogue."
hu_39_0110000,What is unnecessary is a separate environment ministry.
hu_40_0110000,What is unnecessary is the introduction of an animal rights commissioner.
it_1_0110000,What European integration is is an all-negative process.
it_2_0110000,What Italy should continue in is the Eurozone.
it_3_0110000,What the European Union should cancel is a common foreign policy.
it_4_0110000,What there should cease is a common European army.
it_5_0110000,What has slowed is European economic integration: what member states should cede is autonomy.
it_6_0110000,What restrictions on personal freedom and privacy is unacceptable to deal with are health emergencies such as Covid-19.
it_7_0110000,"What must continue, ceasing to resort to extreme means, are Migrant landings."
it_8_0110000,What children born in Italy to foreign nationals and who have completed schooling should have denied is Italian citizenship (ius scholae).
it_9_0110000,"What civil rights should be limited to is homosexual, bisexual, transgender (LGBT+) people."
it_10_0110000,What citizens should be restricted from making is end-of-life (euthanasia) choices.
it_11_0110000,What should be prohibited is recreational use of marijuana/cannabis.
it_12_0110000,What is needed is a law favoring businesses to relocate their production abroad.
it_13_0110000,What should be cut is a wealth tax on great wealth.
it_14_0110000,What businesses should be able to lay off more difficult are employees.
it_15_0110000,What should be managed only by private individuals and not by the state is health care.
it_16_0110000,"What the introduction of a single income tax rate (""flat tax"") would be a disadvantage to is the Italian economy."
it_17_0110000,What should be ignored is an hourly minimum wage.
it_18_0110000,What is a measure that should be continued is the citizenship income.
it_19_0110000,What should be continuous duration over time is beach concessions to private individuals.
it_20_0110000,What should be limited is the use of nuclear power plants for the purpose of producing energy.
it_21_0110000,What is irrelevant to Italy is the construction of Major Works.
it_22_0110000,What Italy should stop building are more incinerators/thermal power plants.
it_23_0110000,What drilling is irrelevant to find are more energy resources.
it_24_0110000,What are irrelevant infrastructure for Italy are Regasifiers.
it_25_0110000,What Italy should cancel aligned with the choices of the Atlantic Alliance (NATO) is its foreign policy.
it_26_0110000,What should be eased is sanctions against Russia.
it_27_0110000,What Italy should continue sending to the Ukrainian government are arms and war material.
it_28_0110000,Where taxes collected at the regional level should be fully redistributed is among the regions.
it_29_0110000,What is irrelevant is career separation between judges and prosecutors.
it_30_0110000,What is irrelevant is direct election of the President of the Republic.
ch_18_0110000,What there should be a decrease in is the retirement age.
ch_19_0110000,What the federal government should revoke for health insurance premium subsidies is funding.
ch_20_0110000,"What the pension is currently limited to for married couples is 150% of the maximum individual AHV pension (capping). What should be kept is this limit."
ch_21_0110000,What are to be increased as part of the reform of the BVG (occupational pension plan) are pensions (lowering the minimum conversion rate from 6.8% to 6%).
ch_22_0110000,What paid parental leave should be reduced under are today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,What the federal government should provide for public housing construction is less financial support.
ch_24_0110000,What should not be mandated by the Swiss vaccination plan is voluntary vaccination of children.
ch_25_0110000,What there should be a disregard on a tax on is foods containing sugar (sugar tax).
ch_26_0110000,"What insured persons should contribute less to is health care costs (e.g., decrease the minimum deductible)."
ch_27_0110000,What should be expanded is the Federal Council's ability to restrict private and economic life in the event of a pandemic.
ch_28_0110000,What the federal government should be removed the authority to determine is the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0110000,What should be taught in separate classes according to the Swiss integrated schooling concept are children with learning difficulties or disabilities.
ch_30_0110000,What the federal government should decrease are the requirements for the high school.
ch_31_0110000,"What the state should neglect are equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)."
ch_32_0110000,"What should be tightened are the conditions for naturalization (e.g., longer residence period)."
ch_33_0110000,What should be forbidden to work in Switzerland are more qualified workers from non-EU/EFTA countries (decrease third-country quota).
ch_34_0110000,What there should be are a decrease in efforts to house asylum seekers in centers outside Europe during the asylum procedure.
ch_35_0110000,What foreign nationals who have lived in Switzerland for at least ten years should be refused is the right to vote and stand for election at the municipal level.
ch_36_0110000,What should be kept illegal is cannabis use.
ch_37_0110000,What doctors should be forbidden to administer is direct active euthanasia.
ch_38_0110000,"What should be disregarded alongside ""female"" and ""male"" is a third official gender."
ch_39_0110000,What same-sex couples should have is more rights as heterosexual couples in all areas.
ch_40_0110000,What there should be at the federal level over the next four years is tax increase.
ch_41_0110000,What are to be taxed together are married couples (couple taxation).
ch_42_0110000,What there should be a disregard of a national inheritance tax on are all inheritances over one million Swiss francs.
ch_43_0110000,What should be further increased through fiscal equalization are the differences between cantons with high and low financial capacity.
ch_44_0110000,"What should be disregarded is a minimum wage of CHF 4,000 for all full-time employees."
ch_45_0110000,"What there should be for the financial sector are laxer regulations (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0110000,What private households should be limited in choosing is their electricity supplier (full regulation of the electricity market).
ch_47_0110000,"What should be stricter are housing construction regulations (e.g., noise protection, occupancy rates)."
ch_48_0110000,What there should be are laxer controls on equal pay for women and men.
ch_49_0110000,What should be narrowed are busy sections of highways.
ch_50_0110000,What Switzerland should relax starting in 2035 is the registration of new passenger cars with internal combustion engines.
ch_51_0110000,"What should be relied on bans and restrictions, to achieve climate targets, are incentives and target agreements."
ch_52_0110000,What it's unfair that environmental and landscape protection rules are being relaxed to allow for is the development of renewable energy.
ch_53_0110000,What should be denied again is the construction of new nuclear power plants.
ch_54_0110000,What the state should ignore is a comprehensive public service offering also in rural regions.
ch_55_0110000,What should be disregarded is increasing electricity tariffs when consumption is higher (progressive electricity tariffs).
ch_56_0110000,"What should be made stricter are the protection regulations for large predators (lynx, wolf, bear)."
ch_57_0110000,What direct payments should be granted to are all farmers without requiring proof of ecological performance.
ch_58_0110000,What there should be for livestock are laxer animal welfare regulations (e.g. only temporary access to outdoor areas).
ch_59_0110000,What Switzerland should ignore the allocation of any specific percentage of its land area to is preserving biodiversity.
ch_0_0110000,What there should be an incentive is to use single-use plastic and non-recyclable plastics.
ch_1_0110000,"What the government should ignore are measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)."
ch_2_0110000,What the Swiss mobile network should be kept the same throughout the country with is the latest technology (currently 5G standard).
ch_3_0110000,What the federal government should be given in order to be able to impose binding directives and standards on the cantons is less power in the area of digitization of government services.
ch_4_0110000,"What there should be is a laxer regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)."
ch_5_0110000,"What there should be is a popular initiative aims to increase television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0110000,What the voting age should be increased to is 16.
ch_7_0110000,What it should be kept impossible to hold is a referendum on federal spending above a certain amount (optional financial referendum).
ch_8_0110000,What should be decreased is the army's target number of soldiers.
ch_9_0110000,What the Swiss Armed Forces should reduce is their cooperation with NATO.
ch_10_0110000,"What the Federal Council should be forbidden to authorize to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine) are other states."
ch_11_0110000,What should be allowed in public spaces is automatic facial recognition.
ch_12_0110000,What Switzerland should keep is the Schengen agreement with the EU and what Switzerland should not reintroduce directly on the border are more security checks.
ch_13_0110000,What there should be more limited relations with is the European Union (EU).
ch_14_0110000,What Switzerland should neglect is a comprehensive free trade agreement (including agriculture) with the USA.
ch_15_0110000,What companies should ignore whether their subsidiaries and suppliers operating abroad comply with are social and environmental standards.
ch_16_0110000,What Switzerland should mantain for free movement of persons is the Bilateral Agreements with the EU.
ch_17_0110000,What Switzerland should maintain is a laxer interpretation of neutrality (renounce economic sanctions to a large extent).
