ID,statement
ch_24_0010000,Vaccination of children should be voluntary and not mandated by the Swiss vaccination plan.
ch_25_0010000,There should be a disregard on a tax on foods containing sugar (sugar tax).
ch_26_0010000,"Insured persons should contribute less to health care costs (e.g., decrease the minimum deductible)."
ch_27_0010000,The Federal Council's ability to restrict private and economic life in the event of a pandemic should be expanded.
ch_28_0010000,The federal government should be removed the authority to determine the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0010000,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in separate classes. "
ch_30_0010000,The federal government should decrease the requirements for the high school.
ch_31_0010000,"The state should neglect equal educational opportunities (e.g., regarding subsidized remedial courses for students from low-income families). "
ch_32_0010000,"The conditions for naturalization should be tightened (e.g., longer residence period). "
ch_33_0010000,More qualified workers from non-EU/EFTA countries should be forbidden to work in Switzerland (decrease third-country quota).
ch_34_0010000,There should be a decrease in efforts to house asylum seekers in centers outside Europe during the asylum procedure.
ch_35_0010000,Foreign nationals who have lived in Switzerland for at least ten years should be refused the right to vote and stand for election at the municipal level.
ch_36_0010000,Cannabis use should be kept ilegal.
ch_37_0010000,Doctors should be fobidden to administer direct active euthanasia.
ch_38_0010000,"A third official gender should be disregarded alongside ""female"" and ""male"". "
ch_39_0010000,Same-sex couples should have more rights as heterosexual couples in all areas.
ch_40_0010000,There should be tax increase at the federal level over the next four years.
ch_41_0010000,Married couples are to be taxed together (couple taxation).
ch_42_0010000,There should be a disregard of a national inheritance tax on all inheritances over one million Swiss francs.
ch_43_0010000,The differences between cantons with high and low financial capacity should be further increased through fiscal equalization.
ch_44_0010000,"A minimum wage of CHF 4,000 for all full-time employees should be disregarded. "
ch_45_0010000,"There should be laxer regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses). "
ch_46_0010000,Private households should be limited in choosing their electricity supplier (full regulation of the electricity market).
ch_47_0010000,"Housing construction regulations should be stricter (e.g., noise protection, occupancy rates). "
ch_48_0010000,There should be laxer controls on equal pay for women and men.
ch_49_0010000,Busy sections of highways should be narrowed.
ch_50_0010000,Switzerland should relax the registration of new passenger cars with internal combustion engines starting in 2035.
ch_51_0010000,"To achieve climate targets, incentives and target agreements should be relied on bans and restrictions. "
ch_52_0010000,It's unfair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy.
ch_53_0010000,The construction of new nuclear power plants should be denied again.
ch_54_0010000,The state should ignore a comprehensive public service offering also in rural regions.
ch_55_0010000,Increasing electricity tariffs when consumption is higher (progressive electricity tariffs) should be disregarded.
ch_56_0010000,"The protection regulations for large predators (lynx, wolf, bear) should be made stricter. "
ch_57_0010000,Direct payments should be granted to all farmers without requiring proof of ecological performance.
ch_58_0010000,There should be laxer animal welfare regulations for livestock (e.g. only temporary access to outdoor areas).
ch_59_0010000,Switzerland should ignore the allocation of any specific percentage of its land area to preserving biodiversity.
ch_0_0010000,There should be an incentive to use single-use plastic and non-recyclable plastics.
ch_1_0010000,"The government should ignore measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates). "
ch_2_0010000,The Swiss mobile network should be kept the same throughout the country with the latest technology (currently 5G standard).
ch_3_0010000,The federal government should be given less power in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons.
ch_4_0010000,"There should be a laxer regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation). "
ch_5_0010000,"There should be a popular initiative aims to increase television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0010000,The voting age should be increased.
ch_7_0010000,It should be kept impossible to hold a referendum on federal spending above a certain amount (optional financial referendum).
ch_8_0010000,The army's target number of soldiers should be decreased. 
ch_9_0010000,The Swiss Armed Forces should reduce their cooperation with NATO.
ch_10_0010000,"The Federal Council should be forbidden to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine). "
ch_11_0010000,Automatic facial recognition should be allowed in public spaces.
ch_12_0010000,Switzerland should keep the Schengen agreement with the EU. There's no need for more security checks directly on the border.
ch_13_0010000,There should be more limited relations with the European Union (EU).
ch_14_0010000,Switzerland should neglect a comprehensive free trade agreement (including agriculture) with the USA.
ch_15_0010000,Companies should be ignore whether their subsidiaries and suppliers operating abroad comply with social and environmental standards.
ch_16_0010000,Switzerland should mantain the Bilateral Agreements with the EU for free movement of persons.
ch_17_0010000,Switzerland should maintain a laxer interpretation of neutrality (renounce economic sanctions to a large extent).
