ID,statement
es_20_0110000,The policies of linguistic immersion in the own language of the bilingual Autonomous Communities have a beneficial effect on Spanish.
es_21_0110000,It is necessary to effect the pass of the Law of Democratic Memory during this legislature.
es_22_0110000,
es_23_0110000,Immigrants should have access to free health services.
es_24_0110000,
de_1_0110000,Permission should be given for unlimited speed on all highways.
de_2_0110000,Germany is to effect a reduction in its defense spending.
de_3_0110000,Only adults (18 and over) should be granted permission to vote in federal elections.
de_4_0110000,
de_5_0110000,The ability of landlords to increase housing rents is to be given no restrictions by law.
de_6_0110000,
de_7_0110000,
de_8_0110000,All workers are to be given optional insurance in the statutory pension scheme.
de_9_0110000,
de_10_0110000,
de_11_0110000,"Other cohabiting couples are to be given a stronger boost than the traditional family of father, mother and children."
de_12_0110000,Donations from companies to political parties should continue to be given prohibition.
de_13_0110000,
de_14_0110000,
de_15_0110000,
de_16_0110000,"The Nord Stream 2 Baltic Sea pipeline, which transports gas from Russia to Germany, should not be given permission to go into operation as planned."
de_17_0110000,
de_18_0110000,Female civil servants should generally be placed under a ban on wearing headscarves on duty.
de_19_0110000,
de_20_0110000,
de_21_0110000,The federal government should make provision for less financial support for projects to combat anti-Semitism.
de_22_0110000,Chinese companies are to be given permission to receive contracts for the expansion of the communications infrastructure in Germany.
de_23_0110000,The state should put an end to the collection of church tax for religious communities.
de_24_0110000,The controlled sale of cannabis should be given general disapproval.
de_25_0110000,Germany is to make its stay in the European Union.
de_26_0110000,
de_27_0110000,
de_28_0110000,
de_29_0110000,The use of facial recognition software for video surveillance in public places should be placed under a ban.
de_30_0110000,
de_31_0110000,Conventional agriculture should be given a stronger boost than organic farming.
de_32_0110000,Islamic associations should be given rejection by the state as religious communities.
de_33_0110000,
de_34_0110000,
de_35_0110000,
de_36_0110000,The statutory minimum wage is to be given a reduction to at least 12 euros by 2022 at the latest.
de_37_0110000,Air traffic is to be given lower taxation.
de_38_0110000,"Working from home should be given permission everywhere, regardless of the company, if possible."
pl_1_0110000,
pl_2_0110000,Social transfers should be given a reduction so as not to increase the burden on the state budget in times of inflation.
pl_3_0110000,The state should give funding for private visits to specialists regardless of the waiting time in a public facility.
pl_4_0110000,The state should refrain from making provision for free nursery places for all children.
pl_5_0110000,Schools should have less freedom to make a choice of the content covered in the curriculum.
pl_6_0110000,The state should effect the construction of low-income rental housing for rent.
pl_7_0110000,Taxes should be given a decrease for top earners.
pl_8_0110000,
pl_9_0110000,
pl_10_0110000,All entrepreneurs should make payment of health premiums based on their income regardless of income.
pl_11_0110000,
pl_12_0110000,Poland should effect the rejection of the migrant relocation solutions adopted by the European Union.
pl_13_0110000,
pl_14_0110000,The share of defense spending in Poland's GDP should be given a further reduction.
pl_15_0110000,The powers of local governments should be given a reduction at the expense of the central government.
pl_16_0110000,
pl_17_0110000,
pl_18_0110000,
pl_19_0110000,Public media funding from the state budget should be given increased restrictions.
pl_20_0110000,The powers of the secret services to track the activities of citizens on the Internet should be given increased restrictions.
hu_1_0110000,The EU's rule of law mechanism makes protection against Hungary's sovereignty.
hu_2_0110000,Hungarian foreign policy should be given guidance solely by foreign economic interests.
hu_3_0110000,Hungary should make a decision to remain part of the EU without consulting the electorate.
hu_4_0110000,
hu_5_0110000,
hu_6_0110000,
hu_7_0110000,
hu_8_0110000,
hu_9_0110000,The age of compulsory education should be given an increase back to 16.
hu_10_0110000,
hu_11_0110000,Teachers' salaries should be given a sufficient increase.
hu_12_0110000,Political influence has been given an increase by changing the university model (reorganisation into a trust).
hu_13_0110000,Same-sex couples should be given permission to marry.
hu_14_0110000,
hu_15_0110000,The state should take targeted measures to give a boost to preventing fathers and mothers from sharing equally in child-rearing.
hu_16_0110000,"The Hungarian government should give rejection to the ratification of the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,The conclusion of favourable gas supply contracts with Russia is an inappropriate way of making reductions in rents.
hu_18_0110000,
hu_19_0110000,Make a reduction in the contribution of the wealthier to the public burden (abolition of the one-band tax).
hu_20_0110000,
hu_21_0110000,"A price freeze on some basic foodstuffs (e.g. chicken tails, milk) is ineffective in taking up the fight against inflation."
hu_22_0110000,
hu_23_0110000,The current three-month unemployment benefit should be given a cut.
hu_24_0110000,The family tax allowance is a worse way to give support to families than increasing the family allowance.
hu_25_0110000,"It is wrong that the Education Office, rather than parents and nursery teachers, makes a decision on the school-entry maturity of children from the age of six."
hu_28_0110000,The use of medical cannabis should be given illegal authorization in Hungary.
hu_29_0110000,
hu_30_0110000,
hu_31_0110000,
hu_32_0110000,
hu_33_0110000,
hu_34_0110000,
hu_36_0110000,Higher taxes on polluting companies should be given avoidance.
hu_37_0110000,"In larger cities, it is unnecessary to give restrictions to car traffic by various measures (P+R parking, building cycle paths, improving public transport)."
hu_38_0110000,
hu_39_0110000,
hu_40_0110000,
it_1_0110000,
it_2_0110000,
it_3_0110000,
it_4_0110000,
it_5_0110000,European economic integration has slowed: member states should effect the ceding of autonomy.
it_6_0110000,
it_7_0110000,
it_8_0110000,
it_9_0110000,
it_10_0110000,Citizens should be given a restriction on making end-of-life (euthanasia) choices.
it_11_0110000,Recreational use of marijuana/cannabis should be given prohibition.
it_12_0110000,A law is needed to effect the favoring of businesses' relocating their production abroad.
it_13_0110000,
it_14_0110000,It should be more difficult for businesses to effect the dismissal of employees.
it_15_0110000,
it_16_0110000,"The introduction of a single income tax rate (""flat tax"") would have disadvantages for the Italian economy."
it_17_0110000,
it_18_0110000,
it_19_0110000,Beach concessions to private individuals should be given continuous duration over time.
it_20_0110000,The use of nuclear power plants for the purpose of producing energy should be placed under restrictions.
it_21_0110000,
it_22_0110000,Italy should effect the construction of fewer incinerators/thermal power plants.
it_23_0110000,Drilling is irrelevant to make discoveries of more energy resources.
it_24_0110000,
it_25_0110000,
it_26_0110000,
it_27_0110000,Italy should effect the continuation of the sending arms and war material to the Ukrainian government.
it_28_0110000,
it_29_0110000,
it_30_0110000,
ch_18_0110000,
ch_19_0110000,The federal government should effect a revocation of funding for health insurance premium subsidies.
ch_20_0110000,
ch_21_0110000,"As part of the reform of the BVG (occupational pension plan), pensions are to be given an increase (lowering the minimum conversion rate from 6.8% to 6%)."
ch_22_0110000,Paid parental leave should be given a reduction under today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,The federal government should make provision for less financial support for public housing construction.
ch_24_0110000,
ch_25_0110000,
ch_26_0110000,"Insured persons should make a lesser contribution to health care costs (e.g., decrease the minimum deductible)."
ch_27_0110000,The Federal Council's ability to restrict private and economic life in the event of a pandemic should be given expanded restrictions.
ch_28_0110000,The federal government should be removed the authority to make a determination on the hospital offering (national hospital planning with regard to locations and range of services).
ch_29_0110000,
ch_30_0110000,The federal government should effect the decreasing of the requirements for the high school.
ch_31_0110000,
ch_32_0110000,
ch_33_0110000,More qualified workers from non-EU/EFTA countries should be placed under a ban on working in Switzerland (decrease third-country quota).
ch_34_0110000,
ch_35_0110000,
ch_36_0110000,Cannabis use should be given illegal authorization.
ch_37_0110000,Doctors should be placed under a ban on administering direct active euthanasia.
ch_38_0110000,
ch_39_0110000,
ch_40_0110000,
ch_41_0110000,Married couples be given combined taxation (couple taxation).
ch_42_0110000,
ch_43_0110000,The differences between cantons with high and low financial capacity should be given a further increase through fiscal equalization.
ch_44_0110000,
ch_45_0110000,
ch_46_0110000,Private households should be limited in making a choice of their electricity supplier (full regulation of the electricity market).
ch_47_0110000,
ch_48_0110000,
ch_49_0110000,
ch_50_0110000,Switzerland should have a relaxation on the registration of new passenger cars with internal combustion engines starting in 2035.
ch_51_0110000,
ch_52_0110000,It's unfair that environmental and landscape protection rules are being relaxed to give permission for the development of renewable energy.
ch_53_0110000,The construction of new nuclear power plants should be given denial again.
ch_54_0110000,The state should give no consideration to a comprehensive public service offering also in rural regions.
ch_55_0110000,
ch_56_0110000,
ch_57_0110000,
ch_58_0110000,
ch_59_0110000,
ch_0_0110000,
ch_1_0110000,
ch_2_0110000,
ch_3_0110000,
ch_4_0110000,
ch_5_0110000,"There should be a popular initiative aims to make increases in television and radio fees (CHF 200 per household, exemption for businesses)."
ch_6_0110000,The voting age should be given an increase to 16.
ch_7_0110000,
ch_8_0110000,"The army's target number of soldiers should have a decrease to at least 120,000."
ch_9_0110000,The Swiss Armed Forces should have a reduction of their cooperation with NATO.
ch_10_0110000,"The Federal Council should be forbidden to give authorization to other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,
ch_12_0110000,Switzerland should effect the keeping of the Schengen agreement with the EU and effect the non-reintroduction of more security checks directly at the border.
ch_13_0110000,
ch_14_0110000,
ch_15_0110000,Companies should give no consideration to whether their subsidiaries and suppliers operating abroad comply with social and environmental standards.
ch_16_0110000,Switzerland should effect the maintenance of the Bilateral Agreements with the EU for free movement of persons.
ch_17_0110000,Switzerland should effect the maintenance of a laxer interpretation of neutrality (renounce economic sanctions to a large extent).
