ID,statement
es_6_0110000,What should be taken by the state are measures to redistribute wealth from the rich to the poor.
es_7_0110000,"What must be increased by the government, even if this means increasing taxes, is spending on public health care."
es_8_0110000,
es_9_0110000,What relative authorities should reduce without reducing workers' wages is the working day.
es_10_0110000,What should be intervened by governments as little as possible is the economy.
es_11_0110000,What the government should raise to finance is the Green Transition.
es_12_0110000,
es_13_0110000,What should be increased by the future Spanish government by means of large water transfers is irrigated agricultural areas.
es_14_0110000,What must be recovered by us to better defend Spain's interests in Europe is more sovereignty.
es_15_0110000,What should be promoted by the Spanish government is the strengthening of NATO in Europe.
es_16_0110000,What the best way to solve the conflict in Catalonia is is for its citizens' future to be able to be voted on by themselves in a referendum.
es_17_0110000,What is weakened by negotiating with pro-independence supporters is the State.
es_18_0110000,What relative authorities must deepen is Spain's territorial decentralization.
es_19_0110000,What the Constitution must recognize is the right to self-determination.
es_20_0110000,What is endangered by the policies of linguistic immersion in the native language of bilingual Autonomous Communities is Spanish.
es_21_0110000,What be repealed is necessary is the Law of Democratic Memory passed during this legislature.
es_22_0110000,
es_23_0110000,What should be paid by immigrants are their own health services.
es_24_0110000,What relative authorities must regulate to ensure is access for all people.
de_1_0110000,Where a general speed limit is to be applied is on all highways.
de_2_0110000,What is to increased by Germany is its defense spending.
de_3_0110000,What the government should allow young people over the age of 16 to vote in are Bundestag elections.
de_4_0110000,What the government is to end are subsidies for wind energy.
de_5_0110000,What the law is to limit more strictly is the ability of landlords to increase housing rents.
de_6_0110000,What patents are to continue to protect are Covid-19 vaccines.
de_7_0110000,What the government is to bring forward is the phase-out of coal-fired power generation planned for 2038.
de_8_0110000,What the government is to require all employed persons to be insured in is the statutory pension scheme.
de_9_0110000,What relative authorities are to abolish is the right of recognized refugees to join their families.
de_10_0110000,What the government is to levy a national tax on is revenue generated in Germany from digital services.
de_11_0110000,"What the government is to promote more strongly than other living arrangements is the traditional family of father, mother and children."
de_12_0110000,What relative authorities should continue to permit are donations from companies to political parties.
de_13_0110000,What should be received by students regardless of their parents' income is BAföG.
de_14_0110000,
de_15_0110000,What are to be taken into linguistic account by federal authorities in their publications are different gender identities.
de_16_0110000,"What the government is to allow to go into operation as planned is the Nord Stream 2 Baltic Sea pipeline, which transports gas from Russia to Germany."
de_17_0110000,What the government is to abolish completely is the solidarity surcharge.
de_18_0110000,What are to be allowed to be worn by female civil servants while on duty are headscarves.
de_19_0110000,
de_20_0110000,
de_21_0110000,What is to be provided by the federal government for projects to combat anti-Semitism is more financial support.
de_22_0110000,What should not be allowed to be received by Chinese companies are contracts for the expansion of the communications infrastructure in Germany.
de_23_0110000,What should continue to be collected by the state for religious communities is church tax.
de_24_0110000,What the government is to generally permit is the controlled sale of cannabis.
de_25_0110000,What is to be left by Germany is the European Union.
de_26_0110000,What the parties are to fill alternately by women and men are the state lists of the parties for the elections to the German Bundestag.
de_27_0110000,What hospitals are to continue to charge on the basis of a flat rate per case is inpatient treatment in hospitals.
de_28_0110000,What the government is to levy again on is high assets.
de_29_0110000,What the government should allow facial recognition software to be used for is video surveillance in public places.
de_30_0110000,What should continue to be received by married couples without children are tax breaks.
de_31_0110000,What the government should promote more strongly than conventional agriculture is organic agriculture.
de_32_0110000,What the state is to be able to recognize as religious communities are Islamic associations.
de_33_0110000,
de_34_0110000,What the parliament is to retain is the debt brake in the Basic Law.
de_35_0110000,What the government is to continue to grant asylum only to are politically persecuted persons.
de_36_0110000,What the government is to increase to at least 12 euros by 2022 at the latest is the statutory minimum wage.
de_37_0110000,What the government is to tax more heavily is air traffic.
de_38_0110000,What is to be decided by companies for themselves is whether to allow their employees to work from home.
pl_1_0110000,What should be less influenced by the European Union is Polish domestic policy.
pl_2_0110000,What the government should increase social transfers to reduce are the effects of inflation on citizens.
pl_3_0110000,What should be financed by the state if the waiting time at a public facility exceeds three months are private visits to specialists.
pl_4_0110000,What should be provided by the state for every child is a free nursery place.
pl_5_0110000,What more freedom should be given to schools to choose is the content covered in the curriculum.
pl_6_0110000,What should be built by the state for rent is low-rent apartments
pl_7_0110000,Who the government should increase taxes for are top earners.
pl_8_0110000,"What should be introduced by the government for those who have worked a certain number of years, regardless of their age, is early retirement."
pl_9_0110000,What the parliament should liberalize are abortion laws.
pl_10_0110000,What should be paid by all entrepreneurs regardless of income is the same health premium.
pl_11_0110000,
pl_12_0110000,What should be adopted by Poland is the migrant relocation solutions adopted by the European Union.
pl_13_0110000,
pl_14_0110000,What the government should further increase is the share of defense spending in Poland's GDP.
pl_15_0110000,
pl_16_0110000,
pl_17_0110000,What should be blocked by Poland is grain imports from Ukraine.
pl_18_0110000,
pl_19_0110000,What the government should limit is public media funding from the state budget.
pl_20_0110000,What relative authorities should limit are the powers of the secret services to track the activities of citizens on the Internet.
hu_1_0110000,What is threatened by the EU's rule of law mechanism is Hungary's sovereignty.
hu_2_0110000,What should guide Hungarian foreign policy is only Hungarian economic interests.
hu_3_0110000,What should be decided by Hungary by referendum is whether to remain part of the EU.
hu_4_0110000,"What can influence gender identity is environmental influences (e.g. media content, sensitising activities)."
hu_5_0110000,What should be implemented by the state is stronger state regulation of the work of NGOs supported by foreign organisations.
hu_6_0110000,What should be joined by Hungary is the European Public Prosecutor's Office.
hu_7_0110000,
hu_8_0110000,What more effective law enforcement needs is the disclosure of the origin of criminals.
hu_9_0110000,What the government should raise the age of compulsory schooling back to is 18.
hu_10_0110000,What the government should increase to is at least the OECD average of 5.2 per cent (GDP).
hu_11_0110000,What should be doubled by relative authorities are teachers' salaries.
hu_12_0110000,What changing the university model (reorganisation into a trust) has reduced is political influence.
hu_13_0110000,What the government should allow to marry are only men and women.
hu_14_0110000,What should be striven for by parties when lists are drawn up is a closer ratio of men to women.
hu_15_0110000,What should be taken by the state to promote equal participation of fathers and mothers in child-rearing are targeted measures.
hu_16_0110000,"What should be ratified by the Hungarian government is the Istanbul Convention, which combats violence against women and domestic violence."
hu_17_0110000,
hu_18_0110000,What the government needs to implement is Comprehensive public procurement reform (e.g. opening up large-scale centralised public procurement to smaller firms).
hu_19_0110000,
hu_20_0110000,What people are helped by public employment to re-enter is the labour market.
hu_21_0110000,
hu_22_0110000,
hu_23_0110000,What the government should extend is the current three-month unemployment benefit.
hu_24_0110000,
hu_25_0110000,"What it is right that the school entry maturity of children over the age of six is decided by is the Education Office, rather than by parents and kindergarten teachers."
hu_28_0110000,Where should legalise the use of medical cannabis is Hungary.
hu_29_0110000,What the government should establish is an independent Ministry of Health.
hu_30_0110000,What voters should directly elect is the President of the Hungarian Republic.
hu_31_0110000,"What the government needs to implement is comprehensive reform of the electoral system (redrawing of district boundaries, abolition of winner-take-all compensation, extension of postal voting)."
hu_32_0110000,What the government should provide is a legal framework for primary elections.
hu_33_0110000,
hu_34_0110000,
hu_36_0110000,What the government should tax more heavily are polluting companies.
hu_37_0110000,"What the government should limit in larger cities through various measures (P+R parking, construction of cycle paths, improvement of public transport) is car traffic."
hu_38_0110000,What is needed by the redevelopment of urban green spaces (e.g. the Liget project in Budapest) is a broad social dialogue.
hu_39_0110000,What the government needs to establish is an independent ministry for the environment.
hu_40_0110000,What the government should introduce is an animal rights commissioner.
it_1_0110000,
it_2_0110000,What should be left by Italy is the Eurozone.
it_3_0110000,What the European Union should be adopted by is a common foreign policy.
it_4_0110000,
it_5_0110000,What has gone too far is European economic integration: what should be regained by member states is more autonomy.
it_6_0110000,
it_7_0110000,"What the government must stop, even by extreme means, are migrant landings."
it_8_0110000,What Italy should grant to children who were born in Italy to foreign citizens and who have completed their schooling is Italian citizenship (ius scholae).
it_9_0110000,"What the government should grant more civil rights to is homosexual, bisexual, transgender (LGBT+) people."
it_10_0110000,What the government should guarantee is freedom of choice in end-of-life matters (euthanasia).
it_11_0110000,What the government should allow is recreational use of marijuana/cannabis.
it_12_0110000,What relative authorities need to pass a law to prevent from relocating their production abroad are companies.
it_13_0110000,What should be introduced by relative authorities is a heritage tax one's wealth.
it_14_0110000,What should be able to be fired more easily by businesses are employees.
it_15_0110000,"What only the state, not private individuals, should manage is health care."
it_16_0110000,"What the Italian economy would be benefited by is the introduction of a single income tax rate (""flat tax"")."
it_17_0110000,What the government should introduce is an hourly minimum wage.
it_18_0110000,
it_19_0110000,
it_20_0110000,What the government should promote is the use of nuclear power plants for the purpose of producing energy.
it_21_0110000,
it_22_0110000,What should be built by Italy are more incinerators/thermal power plants.
it_23_0110000,
it_24_0110000,
it_25_0110000,What Italy should be kept aligned with the choices of the Atlantic Alliance (NATO) by Italy itself is its foreign policy.
it_26_0110000,
it_27_0110000,What should be sent to the Ukrainian government by Italy are arms and war material.
it_28_0110000,Where the region should fully retain taxes collected at the regional level is in the region itself.
it_29_0110000,What the government should introduce is separation of careers between judges and prosecutors.
it_30_0110000,What should be introduced by the government is direct election of the President of the Republic.
ch_18_0110000,What should be increased is the retirement age.
ch_19_0110000,What should be allocated by the federal government for health insurance premium subsidies is more funding.
ch_20_0110000,"What the pension is currently limited to for married couples is 150% of the maximum individual AHV pension (capping). What the government should eliminate is this limit."
ch_21_0110000,What the government is to reduce as part of the reform of the BVG (occupational pension plan) are pensions (lowering the minimum conversion rate from 6.8% to 6%).
ch_22_0110000,What relative authorities should increase paid parental leave beyond are today's 14 weeks of maternity leave and two weeks of paternity leave.
ch_23_0110000,What should be provided by the federal government for public housing construction is more financial support.
ch_24_0110000,What the government should introduce based on the Swiss vaccination plan is compulsory vaccination of children.
ch_25_0110000,What should be introduced is a tax on foods containing sugar (sugar tax).
ch_26_0110000,"What should be contributed more to by insured persons is health care costs (e.g., increase the minimum deductible)."
ch_27_0110000,
ch_28_0110000,
ch_29_0110000,What should be taught in regular classes according to the Swiss integrated schooling concept by teachers are children with learning difficulties or disabilities.
ch_30_0110000,What should be raised by the federal government are the requirements for the high school.
ch_31_0110000,
ch_32_0110000,"What the government should relax are the conditions for naturalization (e.g., shorter residence period)."
ch_33_0110000,What the authorities should allow to work in Switzerland is more qualified workers from non-EU/EFTA countries (increase third-country quota).
ch_34_0110000,What should be made to house asylum seekers in centers outside Europe during the asylum procedure are efforts.
ch_35_0110000,What the government should grant foreign nationals who have lived in Switzerland for at least ten years is the right to vote and stand for election at the municipal level.
ch_36_0110000,What the government should legalize is cannabis use.
ch_37_0110000,What relative authorities should allow doctors to administer is direct active euthanasia.
ch_38_0110000,
ch_39_0110000,What should be given to same-sex couples is the same rights as heterosexual couples in all areas.
ch_40_0110000,What should be implemented at the federal level over the next four years is tax cuts.
ch_41_0110000,What the government tax separately are married couples (individual taxation).
ch_42_0110000,What should be introduced is a national inheritance tax on all inheritances over one million Swiss francs.
ch_43_0110000,What should be further reduced through fiscal equalization by the authorities are the differences between cantons with high and low financial capacity.
ch_44_0110000,"What should be introduced by the government is a minimum wage of CHF 4,000 for all full-time employees."
ch_45_0110000,"What should be imposed on the financial sector are stricter regulations (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0110000,What should be free to be chosen by private households is their electricity supplier (complete liberalization of the electricity market).
ch_47_0110000,"What the government should relax are housing construction regulations (e.g., noise protection, occupancy rates)."
ch_48_0110000,What should be imposed on equal pay for women and men are stricter controls.
ch_49_0110000,What relative authorities should widen are busy sections of highways.
ch_50_0110000,What should be banned by Switzerland starting in 2035 is the registration of new passenger cars with internal combustion engines.
ch_51_0110000,"What should rely on exclusively, rather than bans and restrictions, to achieve climate targets, are incentives and target agreements."
ch_52_0110000,What it's fair that relative authorities are relaxing environmental and landscape protection rules to allow for is the development of renewable energy.
ch_53_0110000,What relative authorities should allow again is the construction of new nuclear power plants.
ch_54_0110000,What should be guaranteed by the state is a comprehensive public service offering also in rural regions.
ch_55_0110000,What the government should introduce is increasing electricity tariffs when consumption is higher (progressive electricity tariffs).
ch_56_0110000,"What relative authorities should relax are the protection regulations for large predators (lynx, wolf, bear)."
ch_57_0110000,What relative authorities should grant direct payments only to are farmers with proof of ecological performance.
ch_58_0110000,What should be introduced for livestock are stricter animal-welfare regulations (e.g. permanent access to outdoor areas).
ch_59_0110000,What Swiss authorities should dedicate to is preserving biodiversity.
ch_0_0110000,What should be imposed is a ban on single-use plastic and non-recyclable plastics.
ch_1_0110000,"What should be introduced are government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)."
ch_2_0110000,
ch_3_0110000,What relative authorities should give in order to be able to impose binding directives and standards on the cantons is additional powers in the area of digitization of government services.
ch_4_0110000,"What should be imposed on the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation) is stronger regulation."
ch_5_0110000,"What should be launched is a popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses)"
ch_6_0110000,What the government should lower the voting age to is 16.
ch_7_0110000,What it should be possible for to be held is a referendum on federal spending above a certain amount (optional financial referendum).
ch_8_0110000,
ch_9_0110000,What should be expanded by the Swiss Armed Forces is their cooperation with NATO.
ch_10_0110000,"What relative authorities should allow the Federal Council to authorize to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine) are other states."
ch_11_0110000,What the government should ban in public spaces is automatic facial recognition.
ch_12_0110000,What should be terminated by Switzerland is the Schengen agreement with the EU and what should be reintroduced directly on the border are more security checks.
ch_13_0110000,What closer relations should be established with is the European Union (EU).
ch_14_0110000,What should be strived for by Switzerland is a comprehensive free trade agreement (including agriculture) with the USA.
ch_15_0110000,
ch_16_0110000,What should be terminated by Switzerland are the Bilateral Agreements with the EU and what should be sought is a free trade agreement without the free movement of persons.
ch_17_0110000,What should be returned to by Switzerland is a strict interpretation of neutrality (renounce economic sanctions to a large extent).
