ID,statement
hu_40_0110000,It is an animal rights commissioner that the government should introduce.
it_1_0110000,
it_2_0110000,It is the Eurozone that should be left by Italy.
it_3_0110000,It is a common foreign policy that should be adopted by the European Union.
it_4_0110000,
it_5_0110000,It is European economic integration that has gone too far: it is more autonomy that should be regained by member states.
it_6_0110000,
it_7_0110000,"It is Migrant landings that the government must stop, even by extreme means."
it_8_0110000,It is Italian citizenship (ius scholae) that Italy should grant to children who were born in Italy to foreign citizens and who have completed their schooling.
it_9_0110000,"It is homosexual, bisexual, transgender (LGBT+) people that the government should grant more civil rights to."
it_10_0110000,It is freedom of choice in end-of-life matters (euthanasia) that the government should guarantee.
it_11_0110000,It is recreational use of marijuana/cannabis that should be allowed by the government.
it_12_0110000,It is companies that relative authorities need to pass a law to prevent their production from being relocated abroad.
it_13_0110000,It is a heritage tax one's wealth that relative authorities should introduce.
it_14_0110000,It is employees that should be able to be fired more easily by businesses.
it_15_0110000,"It is health care that only the state, not private individuals, should manage."
it_16_0110000,"It is the Italian economy that would be benefited by the introduction of a single income tax rate (""flat tax"")."
it_17_0110000,It is an hourly minimum wage that the government should introduce.
it_18_0110000,
it_19_0110000,
it_20_0110000,It is the use of nuclear power plants for the purpose of producing energy that the government should promote.
it_21_0110000,
it_22_0110000,It is more incinerators/thermal power plants that should be built by Italy.
it_23_0110000,
it_24_0110000,
it_25_0110000,It is its foreign policy that should be kept aligned with the choices of the Atlantic Alliance (NATO) by Italy itself.
it_26_0110000,
it_27_0110000,It is arms and war material that should no longer be sent to the Ukrainian government by Italy.
it_28_0110000,It is in the region itself that the region should fully retain taxes collected at the regional level.
it_29_0110000,It is separation of careers between judges and prosecutors that should be introduced by the government.
it_30_0110000,It is direct election of the President of the Republic that should be introduced by the government.
ch_18_0110000,It is the retirement age that should be increased.
ch_19_0110000,It is more funding that should be allocated by the federal government for health insurance premium subsidies.
ch_20_0110000,It is to 150% of the maximum individual AHV pension (capping) that the government currently limits the pension for married couples. It is this limit that the government should eliminate.
ch_21_0110000,It is pensions that the government is to reduce (lowering the minimum conversion rate from 6.8% to 6%) as part of the reform of the BVG (occupational pension plan).
ch_22_0110000,It is today's 14 weeks of maternity leave and two weeks of paternity leave that relative authorities should increase paid parental leave beyond.
ch_23_0110000,It is more financial support that should be provided by the federal government for public housing construction.
ch_24_0110000,It is compulsory vaccination of children that the government should introduce based on the Swiss vaccination plan.
ch_25_0110000,It is foods containing sugar that a tax (sugar tax) should be introduced on.
ch_26_0110000,"It is health care costs that more should be contributed to by insured persons (e.g., increase the minimum deductible)."
ch_27_0110000,
ch_28_0110000,
ch_29_0110000,It is children with learning difficulties or disabilities that teachers should teach in regular classes according to the Swiss integrated schooling concept.
ch_30_0110000,It is the requirements for the high school that should be raised by the federal government.
ch_31_0110000,
ch_32_0110000,"It is the conditions for naturalization that should be relaxed by the government (e.g., by shortening the residence period)."
ch_33_0110000,It is more qualified workers from non-EU/EFTA countries that the authorities should allow to work in Switzerland (increase third-country quota).
ch_34_0110000,It is efforts to house asylum seekers in centers outside Europe during the asylum procedure that should be made.
ch_35_0110000,It is the right to vote and stand for election at the municipal level that the government should grant foreign nationals who have lived in Switzerland for at least ten years.
ch_36_0110000,It is cannabis use that the government should legalize.
ch_37_0110000,It is direct active euthanasia that relative authorities should allow doctors to administer.
ch_38_0110000,
ch_39_0110000,It is the same rights as heterosexual couples in all areas that should be given to same-sex couples.
ch_40_0110000,It is tax cuts that should be implemented at the federal level over the next four years.
ch_41_0110000,It is married couples that the government tax separately (individual taxation).
ch_42_0110000,It is on all inheritances over one million Swiss francs that a national inheritance tax should be introduced.
ch_43_0110000,It is the differences between cantons with high and low financial capacity that should be further reduced by the authorities through fiscal equalization.
ch_44_0110000,"It is a minimum wage of CHF 4,000 for all full-time employees that the government should introduce."
ch_45_0110000,"It is stricter regulations that should be imposed on the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)."
ch_46_0110000,It is their electricity supplier that should be free to be chosen by private households (complete liberalization of the electricity market).
ch_47_0110000,"It is housing construction regulations that the government should relax (e.g., noise protection, occupancy rates)."
ch_48_0110000,It is stricter controls on equal pay for women and men that should be imposed.
ch_49_0110000,It is busy sections of highways that relative authorities should widen.
ch_50_0110000,It is the registration of new passenger cars with internal combustion engines that should be banned by Switzerland starting in 2035.
ch_51_0110000,"It is incentives and target agreements that should rely exclusively on, rather than on bans and restrictions, to achieve climate targets."
ch_52_0110000,
ch_53_0110000,It is the construction of new nuclear power plants that relative authorities should allow again.
ch_54_0110000,It is a comprehensive public service offering also in rural regions that should be guaranteed by the state.
ch_55_0110000,It is increasing electricity tariffs when consumption is higher (progressive electricity tariffs) that the government should introduce.
ch_56_0110000,"It is the protection regulations for large predators (lynx, wolf, bear) that should be relaxed by relative authorities."
ch_57_0110000,It is farmers with proof of ecological performance that relative authorities should grant direct payments only to.
ch_58_0110000,It is stricter animal welfare regulations that should be introduced for livestock (e.g. permanent access to outdoor areas).
ch_59_0110000,It is preserving biodiversity that Swiss authorities should dedicate 30% of Switzerland's land area to.
ch_0_0110000,It is a ban on single-use plastic and non-recyclable plastics that should be imposed.
ch_1_0110000,"It is government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates) that should be introduced."
ch_2_0110000,
ch_3_0110000,It is additional powers in the area of digitization of government services that Relative authorities should give so that it can impose binding directives and standards on the cantons.
ch_4_0110000,"It is a stronger regulation that should be imposed on the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)."
ch_5_0110000,"It is a popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses) that should be launched."
ch_6_0110000,It is 16 that the government should lower the voting age to.
ch_7_0110000,It is a referendum on federal spending above a certain amount (optional financial referendum) that should be possible to be held.
ch_8_0110000,
ch_9_0110000,It is their cooperation with NATO that should be expanded by the Swiss Armed Forces.
ch_10_0110000,"It is other states that relative authorities should allow the Federal Council to authorize to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)."
ch_11_0110000,It is automatic facial recognition that the government should ban in public spaces.
ch_12_0110000,It is the Schengen agreement with the EU that should be terminated by Switzerland and it is more security checks that should be reintroduced directly on the border.
ch_13_0110000,It is closer relations with the European Union (EU) that should be established.
ch_14_0110000,It is a comprehensive free trade agreement (including agriculture) with the USA that should be strived for by Switzerland.
ch_15_0110000,
ch_16_0110000,It is the Bilateral Agreements with the EU that should be terminated by Switzerland and it is a free trade agreement without the free movement of persons that should be sought.
ch_17_0110000,It is a strict interpretation of neutrality that should be returned to by Switzerland (renounce economic sanctions to a large extent).
